"interval","sum_rank_prediction_correct","average_rank_prediction_correct","sample_size","Competition"
55,39,0.582089552238806,67,"Africa Cup of Nations"
57,39,0.619047619047619,63,"Africa Cup of Nations"
59,36,0.610169491525424,59,"Africa Cup of Nations"
61,34,0.618181818181818,55,"Africa Cup of Nations"
63,31,0.63265306122449,49,"Africa Cup of Nations"
65,28,0.636363636363636,44,"Africa Cup of Nations"
67,26,0.619047619047619,42,"Africa Cup of Nations"
69,22,0.611111111111111,36,"Africa Cup of Nations"
71,19,0.59375,32,"Africa Cup of Nations"
73,19,0.59375,32,"Africa Cup of Nations"
75,17,0.566666666666667,30,"Africa Cup of Nations"
77,16,0.551724137931034,29,"Africa Cup of Nations"
79,16,0.615384615384615,26,"Africa Cup of Nations"
81,15,0.652173913043478,23,"Africa Cup of Nations"
83,13,0.65,20,"Africa Cup of Nations"
85,11,0.647058823529412,17,"Africa Cup of Nations"
87,11,0.6875,16,"Africa Cup of Nations"
89,10,0.666666666666667,15,"Africa Cup of Nations"
91,8,0.615384615384615,13,"Africa Cup of Nations"
93,8,0.615384615384615,13,"Africa Cup of Nations"
95,7,0.583333333333333,12,"Africa Cup of Nations"
97,7,0.636363636363636,11,"Africa Cup of Nations"
99,6,0.75,8,"Africa Cup of Nations"
101,5,0.714285714285714,7,"Africa Cup of Nations"
103,3,0.6,5,"Africa Cup of Nations"
105,2,0.5,4,"Africa Cup of Nations"
107,2,0.5,4,"Africa Cup of Nations"
109,1,0.333333333333333,3,"Africa Cup of Nations"
111,0,0,1,"Africa Cup of Nations"
113,0,0,1,"Africa Cup of Nations"
115,0,0,1,"Africa Cup of Nations"
117,0,0,1,"Africa Cup of Nations"
119,0,0,1,"Africa Cup of Nations"
121,0,NA,0,"Africa Cup of Nations"
123,0,NA,0,"Africa Cup of Nations"
125,0,NA,0,"Africa Cup of Nations"
127,0,NA,0,"Africa Cup of Nations"
129,0,NA,0,"Africa Cup of Nations"
131,0,NA,0,"Africa Cup of Nations"
133,0,NA,0,"Africa Cup of Nations"
135,0,NA,0,"Africa Cup of Nations"
137,0,NA,0,"Africa Cup of Nations"
139,0,NA,0,"Africa Cup of Nations"
141,0,NA,0,"Africa Cup of Nations"
143,0,NA,0,"Africa Cup of Nations"
145,0,NA,0,"Africa Cup of Nations"
147,0,NA,0,"Africa Cup of Nations"
149,0,NA,0,"Africa Cup of Nations"
151,0,NA,0,"Africa Cup of Nations"
153,0,NA,0,"Africa Cup of Nations"
155,0,NA,0,"Africa Cup of Nations"
157,0,NA,0,"Africa Cup of Nations"
159,0,NA,0,"Africa Cup of Nations"
161,0,NA,0,"Africa Cup of Nations"
163,0,NA,0,"Africa Cup of Nations"
165,0,NA,0,"Africa Cup of Nations"
167,0,NA,0,"Africa Cup of Nations"
169,0,NA,0,"Africa Cup of Nations"
171,0,NA,0,"Africa Cup of Nations"
173,0,NA,0,"Africa Cup of Nations"
175,0,NA,0,"Africa Cup of Nations"
177,0,NA,0,"Africa Cup of Nations"
179,0,NA,0,"Africa Cup of Nations"
181,0,NA,0,"Africa Cup of Nations"
183,0,NA,0,"Africa Cup of Nations"
185,0,NA,0,"Africa Cup of Nations"
187,0,NA,0,"Africa Cup of Nations"
189,0,NA,0,"Africa Cup of Nations"
191,0,NA,0,"Africa Cup of Nations"
193,0,NA,0,"Africa Cup of Nations"
195,0,NA,0,"Africa Cup of Nations"
197,0,NA,0,"Africa Cup of Nations"
199,0,NA,0,"Africa Cup of Nations"
201,0,NA,0,"Africa Cup of Nations"
203,0,NA,0,"Africa Cup of Nations"
205,0,NA,0,"Africa Cup of Nations"
207,0,NA,0,"Africa Cup of Nations"
209,0,NA,0,"Africa Cup of Nations"
