"interval","sum_rank_prediction_correct","average_rank_prediction_correct","sample_size","Competition"
51,1,0.0454545454545455,22,"Olympics"
53,1,0.0454545454545455,22,"Olympics"
55,1,0.0526315789473684,19,"Olympics"
57,1,0.0625,16,"Olympics"
59,1,0.0666666666666667,15,"Olympics"
61,1,0.0666666666666667,15,"Olympics"
63,1,0.0714285714285714,14,"Olympics"
65,1,0.0833333333333333,12,"Olympics"
67,1,0.0833333333333333,12,"Olympics"
69,1,0.0909090909090909,11,"Olympics"
71,1,0.0909090909090909,11,"Olympics"
73,1,0.0909090909090909,11,"Olympics"
75,1,0.1,10,"Olympics"
77,1,0.125,8,"Olympics"
79,1,0.125,8,"Olympics"
81,1,0.142857142857143,7,"Olympics"
83,1,0.166666666666667,6,"Olympics"
85,0,0,5,"Olympics"
87,0,0,5,"Olympics"
89,0,0,5,"Olympics"
91,0,0,4,"Olympics"
93,0,0,4,"Olympics"
95,0,0,3,"Olympics"
97,0,0,3,"Olympics"
99,0,0,3,"Olympics"
101,0,0,3,"Olympics"
103,0,0,3,"Olympics"
105,0,0,3,"Olympics"
107,0,0,3,"Olympics"
109,0,0,3,"Olympics"
111,0,0,3,"Olympics"
113,0,0,3,"Olympics"
115,0,0,3,"Olympics"
117,0,0,3,"Olympics"
119,0,0,3,"Olympics"
121,0,0,3,"Olympics"
123,0,0,3,"Olympics"
125,0,0,3,"Olympics"
127,0,0,3,"Olympics"
129,0,0,3,"Olympics"
131,0,0,3,"Olympics"
133,0,0,3,"Olympics"
135,0,0,3,"Olympics"
137,0,0,3,"Olympics"
139,0,0,3,"Olympics"
141,0,0,2,"Olympics"
143,0,0,2,"Olympics"
145,0,0,2,"Olympics"
147,0,0,2,"Olympics"
149,0,0,2,"Olympics"
151,0,0,2,"Olympics"
153,0,0,2,"Olympics"
155,0,0,2,"Olympics"
157,0,0,2,"Olympics"
159,0,0,2,"Olympics"
161,0,0,2,"Olympics"
163,0,0,2,"Olympics"
165,0,0,2,"Olympics"
167,0,0,2,"Olympics"
169,0,0,2,"Olympics"
171,0,0,2,"Olympics"
173,0,0,2,"Olympics"
175,0,0,1,"Olympics"
177,0,0,1,"Olympics"
179,0,0,1,"Olympics"
181,0,0,1,"Olympics"
183,0,0,1,"Olympics"
185,0,NA,0,"Olympics"
187,0,NA,0,"Olympics"
189,0,NA,0,"Olympics"
191,0,NA,0,"Olympics"
193,0,NA,0,"Olympics"
195,0,NA,0,"Olympics"
197,0,NA,0,"Olympics"
199,0,NA,0,"Olympics"
201,0,NA,0,"Olympics"
203,0,NA,0,"Olympics"
205,0,NA,0,"Olympics"
207,0,NA,0,"Olympics"
209,0,NA,0,"Olympics"
1,0,0,10,"World Cup Intercontinental Playoffs"
3,0,0,10,"World Cup Intercontinental Playoffs"
5,0,0,10,"World Cup Intercontinental Playoffs"
7,0,0,10,"World Cup Intercontinental Playoffs"
9,0,0,10,"World Cup Intercontinental Playoffs"
11,0,0,10,"World Cup Intercontinental Playoffs"
13,0,0,10,"World Cup Intercontinental Playoffs"
15,0,0,10,"World Cup Intercontinental Playoffs"
17,0,0,10,"World Cup Intercontinental Playoffs"
19,0,0,10,"World Cup Intercontinental Playoffs"
21,0,0,9,"World Cup Intercontinental Playoffs"
23,0,0,9,"World Cup Intercontinental Playoffs"
25,0,0,8,"World Cup Intercontinental Playoffs"
27,0,0,7,"World Cup Intercontinental Playoffs"
29,0,0,7,"World Cup Intercontinental Playoffs"
31,0,0,7,"World Cup Intercontinental Playoffs"
33,0,0,7,"World Cup Intercontinental Playoffs"
35,0,0,7,"World Cup Intercontinental Playoffs"
37,0,0,7,"World Cup Intercontinental Playoffs"
39,0,0,7,"World Cup Intercontinental Playoffs"
41,0,0,7,"World Cup Intercontinental Playoffs"
43,0,0,7,"World Cup Intercontinental Playoffs"
45,0,0,7,"World Cup Intercontinental Playoffs"
47,0,0,7,"World Cup Intercontinental Playoffs"
49,0,0,7,"World Cup Intercontinental Playoffs"
51,0,0,7,"World Cup Intercontinental Playoffs"
53,0,0,7,"World Cup Intercontinental Playoffs"
55,0,0,7,"World Cup Intercontinental Playoffs"
57,0,0,5,"World Cup Intercontinental Playoffs"
59,0,0,5,"World Cup Intercontinental Playoffs"
61,0,0,5,"World Cup Intercontinental Playoffs"
63,0,0,5,"World Cup Intercontinental Playoffs"
65,0,0,3,"World Cup Intercontinental Playoffs"
67,0,0,3,"World Cup Intercontinental Playoffs"
69,0,0,3,"World Cup Intercontinental Playoffs"
71,0,0,2,"World Cup Intercontinental Playoffs"
73,0,0,2,"World Cup Intercontinental Playoffs"
75,0,0,2,"World Cup Intercontinental Playoffs"
77,0,0,2,"World Cup Intercontinental Playoffs"
79,0,0,2,"World Cup Intercontinental Playoffs"
81,0,0,2,"World Cup Intercontinental Playoffs"
83,0,0,2,"World Cup Intercontinental Playoffs"
85,0,0,2,"World Cup Intercontinental Playoffs"
87,0,0,2,"World Cup Intercontinental Playoffs"
89,0,0,2,"World Cup Intercontinental Playoffs"
91,0,0,2,"World Cup Intercontinental Playoffs"
93,0,0,2,"World Cup Intercontinental Playoffs"
95,0,0,2,"World Cup Intercontinental Playoffs"
97,0,0,2,"World Cup Intercontinental Playoffs"
99,0,0,2,"World Cup Intercontinental Playoffs"
101,0,0,2,"World Cup Intercontinental Playoffs"
103,0,0,2,"World Cup Intercontinental Playoffs"
105,0,0,2,"World Cup Intercontinental Playoffs"
107,0,0,2,"World Cup Intercontinental Playoffs"
109,0,0,2,"World Cup Intercontinental Playoffs"
111,0,0,2,"World Cup Intercontinental Playoffs"
113,0,NA,0,"World Cup Intercontinental Playoffs"
115,0,NA,0,"World Cup Intercontinental Playoffs"
117,0,NA,0,"World Cup Intercontinental Playoffs"
119,0,NA,0,"World Cup Intercontinental Playoffs"
121,0,NA,0,"World Cup Intercontinental Playoffs"
123,0,NA,0,"World Cup Intercontinental Playoffs"
125,0,NA,0,"World Cup Intercontinental Playoffs"
127,0,NA,0,"World Cup Intercontinental Playoffs"
129,0,NA,0,"World Cup Intercontinental Playoffs"
131,0,NA,0,"World Cup Intercontinental Playoffs"
133,0,NA,0,"World Cup Intercontinental Playoffs"
135,0,NA,0,"World Cup Intercontinental Playoffs"
137,0,NA,0,"World Cup Intercontinental Playoffs"
139,0,NA,0,"World Cup Intercontinental Playoffs"
141,0,NA,0,"World Cup Intercontinental Playoffs"
143,0,NA,0,"World Cup Intercontinental Playoffs"
145,0,NA,0,"World Cup Intercontinental Playoffs"
147,0,NA,0,"World Cup Intercontinental Playoffs"
149,0,NA,0,"World Cup Intercontinental Playoffs"
151,0,NA,0,"World Cup Intercontinental Playoffs"
153,0,NA,0,"World Cup Intercontinental Playoffs"
155,0,NA,0,"World Cup Intercontinental Playoffs"
157,0,NA,0,"World Cup Intercontinental Playoffs"
159,0,NA,0,"World Cup Intercontinental Playoffs"
161,0,NA,0,"World Cup Intercontinental Playoffs"
163,0,NA,0,"World Cup Intercontinental Playoffs"
165,0,NA,0,"World Cup Intercontinental Playoffs"
167,0,NA,0,"World Cup Intercontinental Playoffs"
169,0,NA,0,"World Cup Intercontinental Playoffs"
171,0,NA,0,"World Cup Intercontinental Playoffs"
173,0,NA,0,"World Cup Intercontinental Playoffs"
175,0,NA,0,"World Cup Intercontinental Playoffs"
177,0,NA,0,"World Cup Intercontinental Playoffs"
179,0,NA,0,"World Cup Intercontinental Playoffs"
181,0,NA,0,"World Cup Intercontinental Playoffs"
183,0,NA,0,"World Cup Intercontinental Playoffs"
185,0,NA,0,"World Cup Intercontinental Playoffs"
187,0,NA,0,"World Cup Intercontinental Playoffs"
189,0,NA,0,"World Cup Intercontinental Playoffs"
191,0,NA,0,"World Cup Intercontinental Playoffs"
193,0,NA,0,"World Cup Intercontinental Playoffs"
195,0,NA,0,"World Cup Intercontinental Playoffs"
197,0,NA,0,"World Cup Intercontinental Playoffs"
199,0,NA,0,"World Cup Intercontinental Playoffs"
201,0,NA,0,"World Cup Intercontinental Playoffs"
203,0,NA,0,"World Cup Intercontinental Playoffs"
205,0,NA,0,"World Cup Intercontinental Playoffs"
207,0,NA,0,"World Cup Intercontinental Playoffs"
209,0,NA,0,"World Cup Intercontinental Playoffs"
1,26,0.254901960784314,102,"Euros"
3,22,0.234042553191489,94,"Euros"
5,21,0.244186046511628,86,"Euros"
7,17,0.217948717948718,78,"Euros"
9,15,0.220588235294118,68,"Euros"
11,12,0.2,60,"Euros"
13,10,0.188679245283019,53,"Euros"
15,9,0.18,50,"Euros"
17,8,0.19047619047619,42,"Euros"
19,8,0.216216216216216,37,"Euros"
21,7,0.21875,32,"Euros"
23,5,0.178571428571429,28,"Euros"
25,1,0.0476190476190476,21,"Euros"
27,1,0.0588235294117647,17,"Euros"
29,1,0.0666666666666667,15,"Euros"
31,1,0.0833333333333333,12,"Euros"
33,1,0.1,10,"Euros"
35,1,0.111111111111111,9,"Euros"
37,1,0.142857142857143,7,"Euros"
39,1,0.2,5,"Euros"
41,1,0.333333333333333,3,"Euros"
43,1,0.333333333333333,3,"Euros"
45,0,0,2,"Euros"
47,0,0,1,"Euros"
49,0,0,1,"Euros"
51,0,0,1,"Euros"
53,0,0,1,"Euros"
55,0,NA,0,"Euros"
57,0,NA,0,"Euros"
59,0,NA,0,"Euros"
61,0,NA,0,"Euros"
63,0,NA,0,"Euros"
65,0,NA,0,"Euros"
67,0,NA,0,"Euros"
69,0,NA,0,"Euros"
71,0,NA,0,"Euros"
73,0,NA,0,"Euros"
75,0,NA,0,"Euros"
77,0,NA,0,"Euros"
79,0,NA,0,"Euros"
81,0,NA,0,"Euros"
83,0,NA,0,"Euros"
85,0,NA,0,"Euros"
87,0,NA,0,"Euros"
89,0,NA,0,"Euros"
91,0,NA,0,"Euros"
93,0,NA,0,"Euros"
95,0,NA,0,"Euros"
97,0,NA,0,"Euros"
99,0,NA,0,"Euros"
101,0,NA,0,"Euros"
103,0,NA,0,"Euros"
105,0,NA,0,"Euros"
107,0,NA,0,"Euros"
109,0,NA,0,"Euros"
111,0,NA,0,"Euros"
113,0,NA,0,"Euros"
115,0,NA,0,"Euros"
117,0,NA,0,"Euros"
119,0,NA,0,"Euros"
121,0,NA,0,"Euros"
123,0,NA,0,"Euros"
125,0,NA,0,"Euros"
127,0,NA,0,"Euros"
129,0,NA,0,"Euros"
131,0,NA,0,"Euros"
133,0,NA,0,"Euros"
135,0,NA,0,"Euros"
137,0,NA,0,"Euros"
139,0,NA,0,"Euros"
141,0,NA,0,"Euros"
143,0,NA,0,"Euros"
145,0,NA,0,"Euros"
147,0,NA,0,"Euros"
149,0,NA,0,"Euros"
151,0,NA,0,"Euros"
153,0,NA,0,"Euros"
155,0,NA,0,"Euros"
157,0,NA,0,"Euros"
159,0,NA,0,"Euros"
161,0,NA,0,"Euros"
163,0,NA,0,"Euros"
165,0,NA,0,"Euros"
167,0,NA,0,"Euros"
169,0,NA,0,"Euros"
171,0,NA,0,"Euros"
173,0,NA,0,"Euros"
175,0,NA,0,"Euros"
177,0,NA,0,"Euros"
179,0,NA,0,"Euros"
181,0,NA,0,"Euros"
183,0,NA,0,"Euros"
185,0,NA,0,"Euros"
187,0,NA,0,"Euros"
189,0,NA,0,"Euros"
191,0,NA,0,"Euros"
193,0,NA,0,"Euros"
195,0,NA,0,"Euros"
197,0,NA,0,"Euros"
199,0,NA,0,"Euros"
201,0,NA,0,"Euros"
203,0,NA,0,"Euros"
205,0,NA,0,"Euros"
207,0,NA,0,"Euros"
209,0,NA,0,"Euros"
1,45,0.234375,192,"World Cup"
3,38,0.218390804597701,174,"World Cup"
5,37,0.229813664596273,161,"World Cup"
7,36,0.243243243243243,148,"World Cup"
9,33,0.232394366197183,142,"World Cup"
11,31,0.244094488188976,127,"World Cup"
13,27,0.234782608695652,115,"World Cup"
15,21,0.205882352941176,102,"World Cup"
17,18,0.193548387096774,93,"World Cup"
19,17,0.197674418604651,86,"World Cup"
21,13,0.171052631578947,76,"World Cup"
23,11,0.157142857142857,70,"World Cup"
25,10,0.158730158730159,63,"World Cup"
27,7,0.12280701754386,57,"World Cup"
29,6,0.122448979591837,49,"World Cup"
31,6,0.127659574468085,47,"World Cup"
33,6,0.13953488372093,43,"World Cup"
35,5,0.142857142857143,35,"World Cup"
37,5,0.172413793103448,29,"World Cup"
39,5,0.227272727272727,22,"World Cup"
41,5,0.25,20,"World Cup"
43,4,0.235294117647059,17,"World Cup"
45,3,0.214285714285714,14,"World Cup"
47,2,0.166666666666667,12,"World Cup"
49,1,0.125,8,"World Cup"
51,1,0.125,8,"World Cup"
53,1,0.166666666666667,6,"World Cup"
55,1,0.333333333333333,3,"World Cup"
57,0,0,1,"World Cup"
59,0,0,1,"World Cup"
61,0,0,1,"World Cup"
63,0,NA,0,"World Cup"
65,0,NA,0,"World Cup"
67,0,NA,0,"World Cup"
69,0,NA,0,"World Cup"
71,0,NA,0,"World Cup"
73,0,NA,0,"World Cup"
75,0,NA,0,"World Cup"
77,0,NA,0,"World Cup"
79,0,NA,0,"World Cup"
81,0,NA,0,"World Cup"
83,0,NA,0,"World Cup"
85,0,NA,0,"World Cup"
87,0,NA,0,"World Cup"
89,0,NA,0,"World Cup"
91,0,NA,0,"World Cup"
93,0,NA,0,"World Cup"
95,0,NA,0,"World Cup"
97,0,NA,0,"World Cup"
99,0,NA,0,"World Cup"
101,0,NA,0,"World Cup"
103,0,NA,0,"World Cup"
105,0,NA,0,"World Cup"
107,0,NA,0,"World Cup"
109,0,NA,0,"World Cup"
111,0,NA,0,"World Cup"
113,0,NA,0,"World Cup"
115,0,NA,0,"World Cup"
117,0,NA,0,"World Cup"
119,0,NA,0,"World Cup"
121,0,NA,0,"World Cup"
123,0,NA,0,"World Cup"
125,0,NA,0,"World Cup"
127,0,NA,0,"World Cup"
129,0,NA,0,"World Cup"
131,0,NA,0,"World Cup"
133,0,NA,0,"World Cup"
135,0,NA,0,"World Cup"
137,0,NA,0,"World Cup"
139,0,NA,0,"World Cup"
141,0,NA,0,"World Cup"
143,0,NA,0,"World Cup"
145,0,NA,0,"World Cup"
147,0,NA,0,"World Cup"
149,0,NA,0,"World Cup"
151,0,NA,0,"World Cup"
153,0,NA,0,"World Cup"
155,0,NA,0,"World Cup"
157,0,NA,0,"World Cup"
159,0,NA,0,"World Cup"
161,0,NA,0,"World Cup"
163,0,NA,0,"World Cup"
165,0,NA,0,"World Cup"
167,0,NA,0,"World Cup"
169,0,NA,0,"World Cup"
171,0,NA,0,"World Cup"
173,0,NA,0,"World Cup"
175,0,NA,0,"World Cup"
177,0,NA,0,"World Cup"
179,0,NA,0,"World Cup"
181,0,NA,0,"World Cup"
183,0,NA,0,"World Cup"
185,0,NA,0,"World Cup"
187,0,NA,0,"World Cup"
189,0,NA,0,"World Cup"
191,0,NA,0,"World Cup"
193,0,NA,0,"World Cup"
195,0,NA,0,"World Cup"
197,0,NA,0,"World Cup"
199,0,NA,0,"World Cup"
201,0,NA,0,"World Cup"
203,0,NA,0,"World Cup"
205,0,NA,0,"World Cup"
207,0,NA,0,"World Cup"
209,0,NA,0,"World Cup"
1,24,0.214285714285714,112,"Copa America"
3,22,0.205607476635514,107,"Copa America"
5,20,0.196078431372549,102,"Copa America"
7,17,0.177083333333333,96,"Copa America"
9,14,0.157303370786517,89,"Copa America"
11,14,0.159090909090909,88,"Copa America"
13,12,0.153846153846154,78,"Copa America"
15,11,0.144736842105263,76,"Copa America"
17,9,0.125,72,"Copa America"
19,8,0.115942028985507,69,"Copa America"
21,6,0.0923076923076923,65,"Copa America"
23,6,0.0952380952380952,63,"Copa America"
25,6,0.103448275862069,58,"Copa America"
27,6,0.113207547169811,53,"Copa America"
29,6,0.125,48,"Copa America"
31,6,0.136363636363636,44,"Copa America"
33,5,0.119047619047619,42,"Copa America"
35,5,0.121951219512195,41,"Copa America"
37,5,0.125,40,"Copa America"
39,5,0.131578947368421,38,"Copa America"
41,5,0.131578947368421,38,"Copa America"
43,4,0.121212121212121,33,"Copa America"
45,4,0.129032258064516,31,"Copa America"
47,4,0.142857142857143,28,"Copa America"
49,4,0.142857142857143,28,"Copa America"
51,4,0.148148148148148,27,"Copa America"
53,4,0.16,25,"Copa America"
55,4,0.16,25,"Copa America"
57,4,0.173913043478261,23,"Copa America"
59,3,0.15,20,"Copa America"
61,3,0.157894736842105,19,"Copa America"
63,3,0.2,15,"Copa America"
65,3,0.2,15,"Copa America"
67,3,0.214285714285714,14,"Copa America"
69,1,0.1,10,"Copa America"
71,1,0.111111111111111,9,"Copa America"
73,1,0.125,8,"Copa America"
75,1,0.142857142857143,7,"Copa America"
77,1,0.166666666666667,6,"Copa America"
79,1,0.25,4,"Copa America"
81,0,0,3,"Copa America"
83,0,NA,0,"Copa America"
85,0,NA,0,"Copa America"
87,0,NA,0,"Copa America"
89,0,NA,0,"Copa America"
91,0,NA,0,"Copa America"
93,0,NA,0,"Copa America"
95,0,NA,0,"Copa America"
97,0,NA,0,"Copa America"
99,0,NA,0,"Copa America"
101,0,NA,0,"Copa America"
103,0,NA,0,"Copa America"
105,0,NA,0,"Copa America"
107,0,NA,0,"Copa America"
109,0,NA,0,"Copa America"
111,0,NA,0,"Copa America"
113,0,NA,0,"Copa America"
115,0,NA,0,"Copa America"
117,0,NA,0,"Copa America"
119,0,NA,0,"Copa America"
121,0,NA,0,"Copa America"
123,0,NA,0,"Copa America"
125,0,NA,0,"Copa America"
127,0,NA,0,"Copa America"
129,0,NA,0,"Copa America"
131,0,NA,0,"Copa America"
133,0,NA,0,"Copa America"
135,0,NA,0,"Copa America"
137,0,NA,0,"Copa America"
139,0,NA,0,"Copa America"
141,0,NA,0,"Copa America"
143,0,NA,0,"Copa America"
145,0,NA,0,"Copa America"
147,0,NA,0,"Copa America"
149,0,NA,0,"Copa America"
151,0,NA,0,"Copa America"
153,0,NA,0,"Copa America"
155,0,NA,0,"Copa America"
157,0,NA,0,"Copa America"
159,0,NA,0,"Copa America"
161,0,NA,0,"Copa America"
163,0,NA,0,"Copa America"
165,0,NA,0,"Copa America"
167,0,NA,0,"Copa America"
169,0,NA,0,"Copa America"
171,0,NA,0,"Copa America"
173,0,NA,0,"Copa America"
175,0,NA,0,"Copa America"
177,0,NA,0,"Copa America"
179,0,NA,0,"Copa America"
181,0,NA,0,"Copa America"
183,0,NA,0,"Copa America"
185,0,NA,0,"Copa America"
187,0,NA,0,"Copa America"
189,0,NA,0,"Copa America"
191,0,NA,0,"Copa America"
193,0,NA,0,"Copa America"
195,0,NA,0,"Copa America"
197,0,NA,0,"Copa America"
199,0,NA,0,"Copa America"
201,0,NA,0,"Copa America"
203,0,NA,0,"Copa America"
205,0,NA,0,"Copa America"
207,0,NA,0,"Copa America"
209,0,NA,0,"Copa America"
1,115,0.254424778761062,452,"Nations League"
3,107,0.252358490566038,424,"Nations League"
5,103,0.2575,400,"Nations League"
7,90,0.23936170212766,376,"Nations League"
9,80,0.23121387283237,346,"Nations League"
11,71,0.220496894409938,322,"Nations League"
13,61,0.204697986577181,298,"Nations League"
15,55,0.202952029520295,271,"Nations League"
17,49,0.195219123505976,251,"Nations League"
19,44,0.189655172413793,232,"Nations League"
21,39,0.177272727272727,220,"Nations League"
23,33,0.156398104265403,211,"Nations League"
25,30,0.153846153846154,195,"Nations League"
27,28,0.152173913043478,184,"Nations League"
29,27,0.15,180,"Nations League"
31,25,0.150602409638554,166,"Nations League"
33,23,0.148387096774194,155,"Nations League"
35,22,0.147651006711409,149,"Nations League"
37,17,0.130769230769231,130,"Nations League"
39,16,0.129032258064516,124,"Nations League"
41,16,0.137931034482759,116,"Nations League"
43,16,0.146788990825688,109,"Nations League"
45,15,0.147058823529412,102,"Nations League"
47,14,0.150537634408602,93,"Nations League"
49,13,0.147727272727273,88,"Nations League"
51,12,0.15,80,"Nations League"
53,11,0.159420289855072,69,"Nations League"
55,10,0.151515151515152,66,"Nations League"
57,8,0.126984126984127,63,"Nations League"
59,7,0.11864406779661,59,"Nations League"
61,6,0.109090909090909,55,"Nations League"
63,6,0.113207547169811,53,"Nations League"
65,6,0.115384615384615,52,"Nations League"
67,5,0.104166666666667,48,"Nations League"
69,5,0.104166666666667,48,"Nations League"
71,5,0.104166666666667,48,"Nations League"
73,5,0.104166666666667,48,"Nations League"
75,5,0.108695652173913,46,"Nations League"
77,5,0.111111111111111,45,"Nations League"
79,4,0.0909090909090909,44,"Nations League"
81,2,0.05,40,"Nations League"
83,2,0.0526315789473684,38,"Nations League"
85,1,0.0277777777777778,36,"Nations League"
87,1,0.0294117647058824,34,"Nations League"
89,1,0.03125,32,"Nations League"
91,1,0.0333333333333333,30,"Nations League"
93,1,0.0344827586206897,29,"Nations League"
95,1,0.0384615384615385,26,"Nations League"
97,1,0.0416666666666667,24,"Nations League"
99,0,0,22,"Nations League"
101,0,0,21,"Nations League"
103,0,0,19,"Nations League"
105,0,0,18,"Nations League"
107,0,0,18,"Nations League"
109,0,0,18,"Nations League"
111,0,0,17,"Nations League"
113,0,0,15,"Nations League"
115,0,0,14,"Nations League"
117,0,0,14,"Nations League"
119,0,0,11,"Nations League"
121,0,0,11,"Nations League"
123,0,0,7,"Nations League"
125,0,0,7,"Nations League"
127,0,0,4,"Nations League"
129,0,0,4,"Nations League"
131,0,0,3,"Nations League"
133,0,0,2,"Nations League"
135,0,0,2,"Nations League"
137,0,0,2,"Nations League"
139,0,0,2,"Nations League"
141,0,0,2,"Nations League"
143,0,NA,0,"Nations League"
145,0,NA,0,"Nations League"
147,0,NA,0,"Nations League"
149,0,NA,0,"Nations League"
151,0,NA,0,"Nations League"
153,0,NA,0,"Nations League"
155,0,NA,0,"Nations League"
157,0,NA,0,"Nations League"
159,0,NA,0,"Nations League"
161,0,NA,0,"Nations League"
163,0,NA,0,"Nations League"
165,0,NA,0,"Nations League"
167,0,NA,0,"Nations League"
169,0,NA,0,"Nations League"
171,0,NA,0,"Nations League"
173,0,NA,0,"Nations League"
175,0,NA,0,"Nations League"
177,0,NA,0,"Nations League"
179,0,NA,0,"Nations League"
181,0,NA,0,"Nations League"
183,0,NA,0,"Nations League"
185,0,NA,0,"Nations League"
187,0,NA,0,"Nations League"
189,0,NA,0,"Nations League"
191,0,NA,0,"Nations League"
193,0,NA,0,"Nations League"
195,0,NA,0,"Nations League"
197,0,NA,0,"Nations League"
199,0,NA,0,"Nations League"
201,0,NA,0,"Nations League"
203,0,NA,0,"Nations League"
205,0,NA,0,"Nations League"
207,0,NA,0,"Nations League"
209,0,NA,0,"Nations League"
1,99,0.126923076923077,780,"World Cup Qualifiers, Europe"
3,95,0.123537061118335,769,"World Cup Qualifiers, Europe"
5,90,0.119047619047619,756,"World Cup Qualifiers, Europe"
7,86,0.116216216216216,740,"World Cup Qualifiers, Europe"
9,85,0.115803814713896,734,"World Cup Qualifiers, Europe"
11,78,0.109396914446003,713,"World Cup Qualifiers, Europe"
13,72,0.103448275862069,696,"World Cup Qualifiers, Europe"
15,67,0.097953216374269,684,"World Cup Qualifiers, Europe"
17,66,0.0990990990990991,666,"World Cup Qualifiers, Europe"
19,61,0.0932721712538226,654,"World Cup Qualifiers, Europe"
21,60,0.0943396226415094,636,"World Cup Qualifiers, Europe"
23,55,0.0882825040128411,623,"World Cup Qualifiers, Europe"
25,50,0.0830564784053156,602,"World Cup Qualifiers, Europe"
27,46,0.0783645655877342,587,"World Cup Qualifiers, Europe"
29,45,0.0785340314136126,573,"World Cup Qualifiers, Europe"
31,45,0.0802139037433155,561,"World Cup Qualifiers, Europe"
33,39,0.0723562152133581,539,"World Cup Qualifiers, Europe"
35,38,0.071969696969697,528,"World Cup Qualifiers, Europe"
37,35,0.0675675675675676,518,"World Cup Qualifiers, Europe"
39,34,0.0669291338582677,508,"World Cup Qualifiers, Europe"
41,32,0.0655737704918033,488,"World Cup Qualifiers, Europe"
43,31,0.0645833333333333,480,"World Cup Qualifiers, Europe"
45,30,0.0632911392405063,474,"World Cup Qualifiers, Europe"
47,30,0.0642398286937901,467,"World Cup Qualifiers, Europe"
49,30,0.0663716814159292,452,"World Cup Qualifiers, Europe"
51,26,0.0593607305936073,438,"World Cup Qualifiers, Europe"
53,24,0.0564705882352941,425,"World Cup Qualifiers, Europe"
55,21,0.0510948905109489,411,"World Cup Qualifiers, Europe"
57,20,0.05,400,"World Cup Qualifiers, Europe"
59,19,0.0490956072351421,387,"World Cup Qualifiers, Europe"
61,18,0.048,375,"World Cup Qualifiers, Europe"
63,17,0.046448087431694,366,"World Cup Qualifiers, Europe"
65,15,0.0421348314606742,356,"World Cup Qualifiers, Europe"
67,13,0.0379008746355685,343,"World Cup Qualifiers, Europe"
69,11,0.033033033033033,333,"World Cup Qualifiers, Europe"
71,8,0.0254777070063694,314,"World Cup Qualifiers, Europe"
73,7,0.0231788079470199,302,"World Cup Qualifiers, Europe"
75,7,0.0238095238095238,294,"World Cup Qualifiers, Europe"
77,6,0.0209059233449477,287,"World Cup Qualifiers, Europe"
79,5,0.0178571428571429,280,"World Cup Qualifiers, Europe"
81,5,0.0181818181818182,275,"World Cup Qualifiers, Europe"
83,5,0.0187265917602996,267,"World Cup Qualifiers, Europe"
85,4,0.0158730158730159,252,"World Cup Qualifiers, Europe"
87,4,0.016597510373444,241,"World Cup Qualifiers, Europe"
89,4,0.0171673819742489,233,"World Cup Qualifiers, Europe"
91,3,0.0133333333333333,225,"World Cup Qualifiers, Europe"
93,3,0.0136986301369863,219,"World Cup Qualifiers, Europe"
95,2,0.00947867298578199,211,"World Cup Qualifiers, Europe"
97,2,0.00961538461538462,208,"World Cup Qualifiers, Europe"
99,2,0.00975609756097561,205,"World Cup Qualifiers, Europe"
101,2,0.0101522842639594,197,"World Cup Qualifiers, Europe"
103,1,0.00526315789473684,190,"World Cup Qualifiers, Europe"
105,1,0.00561797752808989,178,"World Cup Qualifiers, Europe"
107,1,0.00578034682080925,173,"World Cup Qualifiers, Europe"
109,1,0.00598802395209581,167,"World Cup Qualifiers, Europe"
111,1,0.00617283950617284,162,"World Cup Qualifiers, Europe"
113,1,0.00636942675159236,157,"World Cup Qualifiers, Europe"
115,1,0.00657894736842105,152,"World Cup Qualifiers, Europe"
117,1,0.00694444444444444,144,"World Cup Qualifiers, Europe"
119,1,0.00704225352112676,142,"World Cup Qualifiers, Europe"
121,1,0.00740740740740741,135,"World Cup Qualifiers, Europe"
123,1,0.00775193798449612,129,"World Cup Qualifiers, Europe"
125,1,0.00793650793650794,126,"World Cup Qualifiers, Europe"
127,1,0.00854700854700855,117,"World Cup Qualifiers, Europe"
129,1,0.00900900900900901,111,"World Cup Qualifiers, Europe"
131,1,0.00952380952380952,105,"World Cup Qualifiers, Europe"
133,1,0.0102040816326531,98,"World Cup Qualifiers, Europe"
135,1,0.0105263157894737,95,"World Cup Qualifiers, Europe"
137,1,0.010989010989011,91,"World Cup Qualifiers, Europe"
139,1,0.0120481927710843,83,"World Cup Qualifiers, Europe"
141,1,0.0126582278481013,79,"World Cup Qualifiers, Europe"
143,1,0.0138888888888889,72,"World Cup Qualifiers, Europe"
145,1,0.0144927536231884,69,"World Cup Qualifiers, Europe"
147,1,0.0149253731343284,67,"World Cup Qualifiers, Europe"
149,1,0.0153846153846154,65,"World Cup Qualifiers, Europe"
151,1,0.0158730158730159,63,"World Cup Qualifiers, Europe"
153,1,0.0175438596491228,57,"World Cup Qualifiers, Europe"
155,0,0,52,"World Cup Qualifiers, Europe"
157,0,0,50,"World Cup Qualifiers, Europe"
159,0,0,49,"World Cup Qualifiers, Europe"
161,0,0,45,"World Cup Qualifiers, Europe"
163,0,0,42,"World Cup Qualifiers, Europe"
165,0,0,40,"World Cup Qualifiers, Europe"
167,0,0,37,"World Cup Qualifiers, Europe"
169,0,0,36,"World Cup Qualifiers, Europe"
171,0,0,31,"World Cup Qualifiers, Europe"
