interval,sum_mv_prediction_correct,average_mv_prediction_correct,sample_size,Competition
2690000,0,,0,All
2700000,0,,0,All
2710000,0,,0,All
2720000,0,,0,All
2730000,0,,0,All
2740000,0,,0,All
2750000,0,,0,All
2760000,0,,0,All
2770000,0,,0,All
2780000,0,,0,All
2790000,0,,0,All
2800000,0,,0,All
2810000,0,,0,All
2820000,0,,0,All
2830000,0,,0,All
2840000,0,,0,All
2850000,0,,0,All
2860000,0,,0,All
2870000,0,,0,All
2880000,0,,0,All
2890000,0,,0,All
2900000,0,,0,All
2910000,0,,0,All
2920000,0,,0,All
2930000,0,,0,All
2940000,0,,0,All
2950000,0,,0,All
2960000,0,,0,All
2970000,0,,0,All
2980000,0,,0,All
2990000,0,,0,All
3000000,0,,0,All
3010000,0,,0,All
3020000,0,,0,All
3030000,0,,0,All
3040000,0,,0,All
3050000,0,,0,All
3060000,0,,0,All
3070000,0,,0,All
3080000,0,,0,All
3090000,0,,0,All
3100000,0,,0,All
3110000,0,,0,All
3120000,0,,0,All
3130000,0,,0,All
3140000,0,,0,All
3150000,0,,0,All
3160000,0,,0,All
3170000,0,,0,All
3180000,0,,0,All
3190000,0,,0,All
3200000,0,,0,All
3210000,0,,0,All
3220000,0,,0,All
3230000,0,,0,All
3240000,0,,0,All
3250000,0,,0,All
3260000,0,,0,All
3270000,0,,0,All
3280000,0,,0,All
3290000,0,,0,All
3300000,0,,0,All
3310000,0,,0,All
3320000,0,,0,All
3330000,0,,0,All
3340000,0,,0,All
3350000,0,,0,All
3360000,0,,0,All
3370000,0,,0,All
3380000,0,,0,All
3390000,0,,0,All
3400000,0,,0,All
3410000,0,,0,All
3420000,0,,0,All
3430000,0,,0,All
3440000,0,,0,All
3450000,0,,0,All
3460000,0,,0,All
3470000,0,,0,All
3480000,0,,0,All
3490000,0,,0,All
3500000,0,,0,All
3510000,0,,0,All
3520000,0,,0,All
3530000,0,,0,All
3540000,0,,0,All
3550000,0,,0,All
3560000,0,,0,All
3570000,0,,0,All
3580000,0,,0,All
3590000,0,,0,All
3600000,0,,0,All
3610000,0,,0,All
3620000,0,,0,All
3630000,0,,0,All
3640000,0,,0,All
3650000,0,,0,All
3660000,0,,0,All
3670000,0,,0,All
3680000,0,,0,All
3690000,0,,0,All
3700000,0,,0,All
3710000,0,,0,All
3720000,0,,0,All
3730000,0,,0,All
3740000,0,,0,All
3750000,0,,0,All
3760000,0,,0,All
3770000,0,,0,All
3780000,0,,0,All
3790000,0,,0,All
3800000,0,,0,All
3810000,0,,0,All
3820000,0,,0,All
3830000,0,,0,All
3840000,0,,0,All
3850000,0,,0,All
3860000,0,,0,All
3870000,0,,0,All
3880000,0,,0,All
3890000,0,,0,All
3900000,0,,0,All
3910000,0,,0,All
3920000,0,,0,All
3930000,0,,0,All
3940000,0,,0,All
3950000,0,,0,All
3960000,0,,0,All
3970000,0,,0,All
3980000,0,,0,All
3990000,0,,0,All
4000000,0,,0,All
4010000,0,,0,All
4020000,0,,0,All
4030000,0,,0,All
4040000,0,,0,All
4050000,0,,0,All
4060000,0,,0,All
4070000,0,,0,All
4080000,0,,0,All
4090000,0,,0,All
4100000,0,,0,All
4110000,0,,0,All
4120000,0,,0,All
4130000,0,,0,All
4140000,0,,0,All
4150000,0,,0,All
4160000,0,,0,All
4170000,0,,0,All
4180000,0,,0,All
4190000,0,,0,All
4200000,0,,0,All
4210000,0,,0,All
4220000,0,,0,All
4230000,0,,0,All
4240000,0,,0,All
4250000,0,,0,All
4260000,0,,0,All
4270000,0,,0,All
4280000,0,,0,All
4290000,0,,0,All
4300000,0,,0,All
4310000,0,,0,All
4320000,0,,0,All
4330000,0,,0,All
4340000,0,,0,All
4350000,0,,0,All
4360000,0,,0,All
4370000,0,,0,All
4380000,0,,0,All
4390000,0,,0,All
4400000,0,,0,All
4410000,0,,0,All
4420000,0,,0,All
4430000,0,,0,All
4440000,0,,0,All
4450000,0,,0,All
4460000,0,,0,All
4470000,0,,0,All
4480000,0,,0,All
4490000,0,,0,All
4500000,0,,0,All
4510000,0,,0,All
4520000,0,,0,All
4530000,0,,0,All
4540000,0,,0,All
4550000,0,,0,All
4560000,0,,0,All
4570000,0,,0,All
4580000,0,,0,All
4590000,0,,0,All
4600000,0,,0,All
4610000,0,,0,All
4620000,0,,0,All
4630000,0,,0,All
4640000,0,,0,All
4650000,0,,0,All
4660000,0,,0,All
4670000,0,,0,All
4680000,0,,0,All
4690000,0,,0,All
4700000,0,,0,All
4710000,0,,0,All
4720000,0,,0,All
4730000,0,,0,All
4740000,0,,0,All
4750000,0,,0,All
4760000,0,,0,All
4770000,0,,0,All
4780000,0,,0,All
4790000,0,,0,All
4800000,0,,0,All
4810000,0,,0,All
4820000,0,,0,All
4830000,0,,0,All
4840000,0,,0,All
4850000,0,,0,All
4860000,0,,0,All
4870000,0,,0,All
4880000,0,,0,All
4890000,0,,0,All
4900000,0,,0,All
4910000,0,,0,All
4920000,0,,0,All
4930000,0,,0,All
4940000,0,,0,All
4950000,0,,0,All
4960000,0,,0,All
4970000,0,,0,All
4980000,0,,0,All
4990000,0,,0,All
5000000,0,,0,All
5010000,0,,0,All
5020000,0,,0,All
5030000,0,,0,All
5040000,0,,0,All
5050000,0,,0,All
5060000,0,,0,All
5070000,0,,0,All
5080000,0,,0,All
5090000,0,,0,All
5100000,0,,0,All
5110000,0,,0,All
5120000,0,,0,All
5130000,0,,0,All
5140000,0,,0,All
5150000,0,,0,All
5160000,0,,0,All
5170000,0,,0,All
5180000,0,,0,All
5190000,0,,0,All
5200000,0,,0,All
5210000,0,,0,All
5220000,0,,0,All
5230000,0,,0,All
5240000,0,,0,All
5250000,0,,0,All
5260000,0,,0,All
5270000,0,,0,All
5280000,0,,0,All
5290000,0,,0,All
5300000,0,,0,All
5310000,0,,0,All
5320000,0,,0,All
5330000,0,,0,All
5340000,0,,0,All
5350000,0,,0,All
5360000,0,,0,All
5370000,0,,0,All
5380000,0,,0,All
5390000,0,,0,All
5400000,0,,0,All
5410000,0,,0,All
5420000,0,,0,All
5430000,0,,0,All
5440000,0,,0,All
5450000,0,,0,All
5460000,0,,0,All
5470000,0,,0,All
5480000,0,,0,All
5490000,0,,0,All
5500000,0,,0,All
5510000,0,,0,All
5520000,0,,0,All
5530000,0,,0,All
5540000,0,,0,All
5550000,0,,0,All
5560000,0,,0,All
5570000,0,,0,All
5580000,0,,0,All
5590000,0,,0,All
5600000,0,,0,All
5610000,0,,0,All
5620000,0,,0,All
5630000,0,,0,All
5640000,0,,0,All
5650000,0,,0,All
5660000,0,,0,All
5670000,0,,0,All
5680000,0,,0,All
5690000,0,,0,All
5700000,0,,0,All
5710000,0,,0,All
5720000,0,,0,All
5730000,0,,0,All
5740000,0,,0,All
5750000,0,,0,All
5760000,0,,0,All
5770000,0,,0,All
5780000,0,,0,All
5790000,0,,0,All
5800000,0,,0,All
5810000,0,,0,All
5820000,0,,0,All
5830000,0,,0,All
5840000,0,,0,All
5850000,0,,0,All
5860000,0,,0,All
5870000,0,,0,All
5880000,0,,0,All
5890000,0,,0,All
5900000,0,,0,All
5910000,0,,0,All
5920000,0,,0,All
5930000,0,,0,All
5940000,0,,0,All
5950000,0,,0,All
5960000,0,,0,All
5970000,0,,0,All
5980000,0,,0,All
5990000,0,,0,All
6000000,0,,0,All
6010000,0,,0,All
6020000,0,,0,All
6030000,0,,0,All
6040000,0,,0,All
6050000,0,,0,All
6060000,0,,0,All
6070000,0,,0,All
6080000,0,,0,All
6090000,0,,0,All
6100000,0,,0,All
6110000,0,,0,All
6120000,0,,0,All
6130000,0,,0,All
6140000,0,,0,All
6150000,0,,0,All
6160000,0,,0,All
6170000,0,,0,All
6180000,0,,0,All
6190000,0,,0,All
6200000,0,,0,All
6210000,0,,0,All
6220000,0,,0,All
6230000,0,,0,All
6240000,0,,0,All
6250000,0,,0,All
6260000,0,,0,All
6270000,0,,0,All
6280000,0,,0,All
6290000,0,,0,All
6300000,0,,0,All
6310000,0,,0,All
6320000,0,,0,All
6330000,0,,0,All
6340000,0,,0,All
6350000,0,,0,All
6360000,0,,0,All
6370000,0,,0,All
6380000,0,,0,All
6390000,0,,0,All
6400000,0,,0,All
6410000,0,,0,All
6420000,0,,0,All
6430000,0,,0,All
6440000,0,,0,All
6450000,0,,0,All
6460000,0,,0,All
6470000,0,,0,All
6480000,0,,0,All
6490000,0,,0,All
6500000,0,,0,All
6510000,0,,0,All
6520000,0,,0,All
6530000,0,,0,All
6540000,0,,0,All
6550000,0,,0,All
6560000,0,,0,All
6570000,0,,0,All
6580000,0,,0,All
6590000,0,,0,All
6600000,0,,0,All
6610000,0,,0,All
6620000,0,,0,All
6630000,0,,0,All
6640000,0,,0,All
6650000,0,,0,All
6660000,0,,0,All
6670000,0,,0,All
6680000,0,,0,All
6690000,0,,0,All
6700000,0,,0,All
6710000,0,,0,All
6720000,0,,0,All
6730000,0,,0,All
6740000,0,,0,All
6750000,0,,0,All
6760000,0,,0,All
6770000,0,,0,All
6780000,0,,0,All
6790000,0,,0,All
6800000,0,,0,All
6810000,0,,0,All
6820000,0,,0,All
6830000,0,,0,All
6840000,0,,0,All
6850000,0,,0,All
6860000,0,,0,All
6870000,0,,0,All
6880000,0,,0,All
6890000,0,,0,All
6900000,0,,0,All
6910000,0,,0,All
6920000,0,,0,All
6930000,0,,0,All
6940000,0,,0,All
6950000,0,,0,All
6960000,0,,0,All
6970000,0,,0,All
6980000,0,,0,All
6990000,0,,0,All
7000000,0,,0,All
7010000,0,,0,All
7020000,0,,0,All
7030000,0,,0,All
7040000,0,,0,All
7050000,0,,0,All
7060000,0,,0,All
7070000,0,,0,All
7080000,0,,0,All
7090000,0,,0,All
7100000,0,,0,All
7110000,0,,0,All
7120000,0,,0,All
7130000,0,,0,All
7140000,0,,0,All
7150000,0,,0,All
7160000,0,,0,All
7170000,0,,0,All
7180000,0,,0,All
7190000,0,,0,All
7200000,0,,0,All
7210000,0,,0,All
7220000,0,,0,All
7230000,0,,0,All
7240000,0,,0,All
7250000,0,,0,All
7260000,0,,0,All
7270000,0,,0,All
7280000,0,,0,All
7290000,0,,0,All
7300000,0,,0,All
7310000,0,,0,All
7320000,0,,0,All
7330000,0,,0,All
7340000,0,,0,All
7350000,0,,0,All
7360000,0,,0,All
7370000,0,,0,All
7380000,0,,0,All
7390000,0,,0,All
7400000,0,,0,All
7410000,0,,0,All
7420000,0,,0,All
7430000,0,,0,All
7440000,0,,0,All
7450000,0,,0,All
7460000,0,,0,All
7470000,0,,0,All
7480000,0,,0,All
7490000,0,,0,All
7500000,0,,0,All
7510000,0,,0,All
7520000,0,,0,All
7530000,0,,0,All
7540000,0,,0,All
7550000,0,,0,All
7560000,0,,0,All
7570000,0,,0,All
7580000,0,,0,All
7590000,0,,0,All
7600000,0,,0,All
7610000,0,,0,All
7620000,0,,0,All
7630000,0,,0,All
7640000,0,,0,All
7650000,0,,0,All
7660000,0,,0,All
7670000,0,,0,All
7680000,0,,0,All
7690000,0,,0,All
7700000,0,,0,All
7710000,0,,0,All
7720000,0,,0,All
7730000,0,,0,All
7740000,0,,0,All
7750000,0,,0,All
7760000,0,,0,All
7770000,0,,0,All
7780000,0,,0,All
7790000,0,,0,All
7800000,0,,0,All
7810000,0,,0,All
7820000,0,,0,All
7830000,0,,0,All
7840000,0,,0,All
7850000,0,,0,All
7860000,0,,0,All
7870000,0,,0,All
7880000,0,,0,All
7890000,0,,0,All
7900000,0,,0,All
7910000,0,,0,All
7920000,0,,0,All
7930000,0,,0,All
7940000,0,,0,All
7950000,0,,0,All
7960000,0,,0,All
7970000,0,,0,All
7980000,0,,0,All
7990000,0,,0,All
8000000,0,,0,All
8010000,0,,0,All
8020000,0,,0,All
8030000,0,,0,All
8040000,0,,0,All
8050000,0,,0,All
8060000,0,,0,All
8070000,0,,0,All
8080000,0,,0,All
8090000,0,,0,All
8100000,0,,0,All
8110000,0,,0,All
8120000,0,,0,All
8130000,0,,0,All
8140000,0,,0,All
8150000,0,,0,All
8160000,0,,0,All
8170000,0,,0,All
8180000,0,,0,All
8190000,0,,0,All
8200000,0,,0,All
8210000,0,,0,All
8220000,0,,0,All
8230000,0,,0,All
8240000,0,,0,All
8250000,1,1.0,1,All
8260000,1,1.0,1,All
8270000,1,1.0,1,All
8280000,1,1.0,1,All
8290000,1,1.0,1,All
8300000,1,1.0,1,All
8310000,1,1.0,1,All
8320000,1,1.0,1,All
8330000,1,1.0,1,All
8340000,1,1.0,1,All
8350000,1,1.0,1,All
8360000,1,1.0,1,All
8370000,1,1.0,1,All
8380000,1,1.0,1,All
8390000,1,1.0,1,All
8400000,1,1.0,1,All
8410000,1,1.0,1,All
8420000,1,1.0,1,All
8430000,1,1.0,1,All
8440000,1,1.0,1,All
8450000,1,1.0,1,All
8460000,1,1.0,1,All
8470000,1,1.0,1,All
8480000,1,1.0,1,All
8490000,1,1.0,1,All
8500000,1,1.0,1,All
8510000,1,1.0,1,All
8520000,1,1.0,1,All
8530000,1,1.0,1,All
8540000,1,1.0,1,All
8550000,1,1.0,1,All
8560000,1,1.0,1,All
8570000,1,1.0,1,All
8580000,1,1.0,1,All
8590000,1,1.0,1,All
8600000,1,1.0,1,All
8610000,1,1.0,1,All
8620000,1,1.0,1,All
8630000,1,1.0,1,All
8640000,1,1.0,1,All
8650000,1,1.0,1,All
8660000,1,1.0,1,All
8670000,1,1.0,1,All
8680000,1,1.0,1,All
8690000,1,1.0,1,All
8700000,1,1.0,1,All
8710000,1,1.0,1,All
8720000,1,1.0,1,All
8730000,1,1.0,1,All
8740000,1,1.0,1,All
8750000,1,1.0,1,All
8760000,1,1.0,1,All
8770000,1,1.0,1,All
8780000,1,1.0,1,All
8790000,1,1.0,1,All
8800000,1,1.0,1,All
8810000,1,1.0,1,All
8820000,1,1.0,1,All
8830000,1,1.0,1,All
8840000,1,1.0,1,All
8850000,1,1.0,1,All
8860000,1,1.0,1,All
8870000,1,1.0,1,All
8880000,1,1.0,1,All
8890000,1,1.0,1,All
8900000,1,1.0,1,All
8910000,1,1.0,1,All
8920000,1,1.0,1,All
8930000,1,1.0,1,All
8940000,1,1.0,1,All
8950000,1,1.0,1,All
8960000,1,1.0,1,All
8970000,1,1.0,1,All
8980000,1,1.0,1,All
8990000,1,1.0,1,All
9000000,1,1.0,1,All
9010000,1,1.0,1,All
9020000,1,1.0,1,All
9030000,1,1.0,1,All
9040000,1,1.0,1,All
9050000,1,1.0,1,All
9060000,1,1.0,1,All
9070000,1,1.0,1,All
9080000,1,1.0,1,All
9090000,1,1.0,1,All
9100000,1,1.0,1,All
9110000,1,1.0,1,All
9120000,1,1.0,1,All
9130000,1,1.0,1,All
9140000,1,1.0,1,All
9150000,1,1.0,1,All
9160000,1,1.0,1,All
9170000,1,1.0,1,All
9180000,1,1.0,1,All
9190000,1,1.0,1,All
9200000,1,1.0,1,All
9210000,1,1.0,1,All
9220000,1,1.0,1,All
9230000,1,1.0,1,All
9240000,1,1.0,1,All
9250000,1,1.0,1,All
9260000,1,1.0,1,All
9270000,1,1.0,1,All
9280000,1,1.0,1,All
9290000,1,1.0,1,All
9300000,1,1.0,1,All
9310000,1,1.0,1,All
9320000,1,1.0,1,All
9330000,1,1.0,1,All
9340000,1,1.0,1,All
9350000,1,1.0,1,All
9360000,1,1.0,1,All
9370000,1,1.0,1,All
9380000,1,1.0,1,All
9390000,1,1.0,1,All
9400000,1,1.0,1,All
9410000,1,1.0,1,All
9420000,1,1.0,1,All
9430000,1,1.0,1,All
9440000,1,1.0,1,All
9450000,1,1.0,1,All
9460000,1,1.0,1,All
9470000,1,1.0,1,All
9480000,1,1.0,1,All
9490000,1,1.0,1,All
9500000,1,1.0,1,All
9510000,1,1.0,1,All
9520000,1,1.0,1,All
9530000,1,1.0,1,All
9540000,1,1.0,1,All
9550000,1,1.0,1,All
9560000,1,1.0,1,All
9570000,1,1.0,1,All
9580000,1,1.0,1,All
9590000,1,1.0,1,All
9600000,1,1.0,1,All
9610000,1,1.0,1,All
9620000,1,1.0,1,All
9630000,1,1.0,1,All
9640000,1,1.0,1,All
9650000,1,1.0,1,All
9660000,1,1.0,1,All
9670000,1,1.0,1,All
9680000,1,1.0,1,All
9690000,1,1.0,1,All
9700000,1,1.0,1,All
9710000,1,1.0,1,All
9720000,1,1.0,1,All
9730000,1,1.0,1,All
9740000,1,1.0,1,All
9750000,1,1.0,1,All
9760000,1,1.0,1,All
9770000,1,1.0,1,All
9780000,1,1.0,1,All
9790000,1,1.0,1,All
9800000,1,1.0,1,All
9810000,1,1.0,1,All
9820000,1,1.0,1,All
9830000,1,1.0,1,All
9840000,1,1.0,1,All
9850000,1,1.0,1,All
9860000,1,1.0,1,All
9870000,1,1.0,1,All
9880000,1,1.0,1,All
9890000,1,1.0,1,All
9900000,1,1.0,1,All
9910000,1,1.0,1,All
9920000,1,1.0,1,All
9930000,1,1.0,1,All
9940000,1,1.0,1,All
9950000,1,1.0,1,All
9960000,1,1.0,1,All
9970000,1,1.0,1,All
9980000,1,1.0,1,All
9990000,1,1.0,1,All
10000000,1,1.0,1,All
10010000,1,1.0,1,All
10020000,1,1.0,1,All
10030000,1,1.0,1,All
10040000,1,1.0,1,All
10050000,1,1.0,1,All
10060000,1,1.0,1,All
10070000,1,1.0,1,All
10080000,1,1.0,1,All
10090000,1,1.0,1,All
10100000,1,1.0,1,All
10110000,1,1.0,1,All
10120000,1,1.0,1,All
10130000,1,1.0,1,All
10140000,1,1.0,1,All
10150000,1,1.0,1,All
10160000,1,1.0,1,All
10170000,1,1.0,1,All
10180000,1,1.0,1,All
10190000,1,1.0,1,All
10200000,1,1.0,1,All
10210000,1,1.0,1,All
10220000,1,1.0,1,All
10230000,1,1.0,1,All
10240000,1,1.0,1,All
10250000,1,1.0,1,All
10260000,1,1.0,1,All
10270000,1,1.0,1,All
10280000,1,1.0,1,All
10290000,1,1.0,1,All
10300000,1,1.0,1,All
10310000,1,1.0,1,All
10320000,1,1.0,1,All
10330000,1,1.0,1,All
10340000,1,1.0,1,All
10350000,1,1.0,1,All
10360000,1,1.0,1,All
10370000,1,1.0,1,All
10380000,1,1.0,1,All
10390000,1,1.0,1,All
10400000,1,1.0,1,All
10410000,1,1.0,1,All
10420000,1,1.0,1,All
10430000,1,1.0,1,All
10440000,1,1.0,1,All
10450000,1,1.0,1,All
10460000,1,1.0,1,All
10470000,1,1.0,1,All
10480000,1,1.0,1,All
10490000,1,1.0,1,All
10500000,1,1.0,1,All
10510000,1,1.0,1,All
10520000,1,1.0,1,All
10530000,1,1.0,1,All
10540000,1,1.0,1,All
10550000,1,1.0,1,All
10560000,1,1.0,1,All
10570000,1,1.0,1,All
10580000,1,1.0,1,All
10590000,1,1.0,1,All
10600000,1,1.0,1,All
10610000,1,1.0,1,All
10620000,1,1.0,1,All
10630000,1,1.0,1,All
10640000,1,1.0,1,All
10650000,1,1.0,1,All
10660000,1,1.0,1,All
10670000,1,1.0,1,All
10680000,1,1.0,1,All
10690000,1,1.0,1,All
10700000,1,1.0,1,All
10710000,1,1.0,1,All
10720000,1,1.0,1,All
10730000,1,1.0,1,All
10740000,1,1.0,1,All
10750000,1,1.0,1,All
10760000,1,1.0,1,All
10770000,1,1.0,1,All
10780000,1,1.0,1,All
10790000,1,1.0,1,All
10800000,1,1.0,1,All
10810000,1,1.0,1,All
10820000,1,1.0,1,All
10830000,1,1.0,1,All
10840000,1,1.0,1,All
10850000,1,1.0,1,All
10860000,1,1.0,1,All
10870000,1,1.0,1,All
10880000,1,1.0,1,All
10890000,1,1.0,1,All
10900000,1,1.0,1,All
10910000,1,1.0,1,All
10920000,1,1.0,1,All
10930000,1,1.0,1,All
10940000,1,1.0,1,All
10950000,1,1.0,1,All
10960000,1,1.0,1,All
10970000,1,1.0,1,All
10980000,1,1.0,1,All
10990000,1,1.0,1,All
11000000,1,1.0,1,All
11010000,1,1.0,1,All
11020000,1,1.0,1,All
11030000,1,1.0,1,All
11040000,1,1.0,1,All
11050000,1,1.0,1,All
11060000,1,1.0,1,All
11070000,1,1.0,1,All
11080000,1,1.0,1,All
11090000,1,1.0,1,All
11100000,1,1.0,1,All
11110000,1,1.0,1,All
11120000,1,1.0,1,All
11130000,1,1.0,1,All
11140000,1,1.0,1,All
11150000,1,1.0,1,All
11160000,1,1.0,1,All
11170000,1,1.0,1,All
11180000,1,1.0,1,All
11190000,1,1.0,1,All
11200000,1,1.0,1,All
11210000,1,1.0,1,All
11220000,1,1.0,1,All
11230000,1,1.0,1,All
11240000,1,1.0,1,All
11250000,1,1.0,1,All
11260000,1,1.0,1,All
11270000,1,1.0,1,All
11280000,1,1.0,1,All
11290000,1,1.0,1,All
11300000,1,1.0,1,All
11310000,1,1.0,1,All
11320000,1,1.0,1,All
11330000,1,1.0,1,All
11340000,1,1.0,1,All
11350000,1,1.0,1,All
11360000,1,1.0,1,All
11370000,1,1.0,1,All
11380000,1,1.0,1,All
11390000,1,1.0,1,All
11400000,1,1.0,1,All
11410000,1,1.0,1,All
11420000,1,1.0,1,All
11430000,1,1.0,1,All
11440000,1,1.0,1,All
11450000,1,1.0,1,All
11460000,1,1.0,1,All
11470000,1,1.0,1,All
11480000,1,1.0,1,All
11490000,1,1.0,1,All
11500000,1,1.0,1,All
11510000,1,1.0,1,All
11520000,1,1.0,1,All
11530000,1,1.0,1,All
11540000,1,1.0,1,All
11550000,1,1.0,1,All
11560000,1,1.0,1,All
11570000,1,1.0,1,All
11580000,1,1.0,1,All
11590000,1,1.0,1,All
11600000,1,1.0,1,All
11610000,1,1.0,1,All
11620000,1,1.0,1,All
11630000,1,1.0,1,All
11640000,1,1.0,1,All
11650000,1,1.0,1,All
11660000,1,1.0,1,All
11670000,1,1.0,1,All
11680000,1,1.0,1,All
11690000,1,1.0,1,All
11700000,1,1.0,1,All
11710000,1,1.0,1,All
11720000,1,1.0,1,All
11730000,1,1.0,1,All
11740000,1,1.0,1,All
11750000,1,1.0,1,All
11760000,1,1.0,1,All
11770000,1,1.0,1,All
11780000,1,1.0,1,All
