,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
0,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Claudio Bravo,10000000.0,False,Found in Curr Season,False,Claudio Bravo,1 Claudio Bravo,single,
1,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Gary Medel,11000000.0,False,Found in Curr Season,False,Gary Medel,17 Gary Medel,single,
2,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Francisco Silva,2500000.0,False,Found in Curr Season,False,Francisco Silva,5 Francisco Silva,single,
3,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Jean Beausejour,4000000.0,False,Found in Curr Season,False,Jean Beausejour,15 Jean Beausejour,single,
4,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Mauricio Isla,9000000.0,False,Found in Curr Season,False,Mauricio Isla,4 Mauricio Isla,single,
5,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Marcelo Díaz,2000000.0,False,Found in Curr Season,False,Marcelo Díaz,21 Marcelo Díaz,single,
6,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Arturo Vidal,45000000.0,False,Found in Curr Season,False,Arturo Vidal,8 Arturo Vidal,single,
7,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Charles Aránguiz,3000000.0,False,Found in Curr Season,False,Charles Aránguiz,20 Charles Aránguiz,single,
8,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Jorge Valdivia,1500000.0,False,Found in Curr Season,False,Jorge Valdivia,10 Jorge Valdivia,single,
9,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Alexis Sánchez,38000000.0,False,Found in Curr Season,False,Alexis Sánchez,7 Alexis Sánchez,single,
10,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Chile,CL,2015,SUCCESS,Eduardo Vargas,6000000.0,False,Found in Curr Season,False,Eduardo Vargas,11 Eduardo Vargas,single,
11,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Sergio Romero,3800000.0,False,Found in Curr Season,False,Sergio Romero,1 Sergio Romero,single,
12,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Martín Demichelis,2000000.0,False,Found in Curr Season,False,Martín Demichelis,15 Martín Demichelis,single,
13,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Nicolás Otamendi,12000000.0,False,Found in Curr Season,False,Nicolás Otamendi,17 Nicolás Otamendi,single,
14,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Marcos Rojo,16000000.0,False,Found in Curr Season,False,Marcos Rojo,16 Marcos Rojo,single,
15,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Pablo Zabaleta,19000000.0,False,Found in Curr Season,False,Pablo Zabaleta,4 Pablo Zabaleta,single,
16,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Javier Mascherano,15000000.0,False,Found in Curr Season,False,Javier Mascherano,14 Javier Mascherano,single,
17,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Lucas Biglia,8000000.0,False,Found in Curr Season,False,Lucas Biglia,6 Lucas Biglia,single,
18,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Javier Pastore,18000000.0,False,Found in Curr Season,False,Javier Pastore,21 Javier Pastore,single,
19,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Ángel Di María,65000000.0,False,Found in Curr Season,False,Ángel Di María,7 Ángel Di María,single,
20,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Lionel Messi,120000000.0,False,Found in Curr Season,False,Lionel Messi,10 Lionel Messi,single,
21,Copa America_0,Copa America 2015,Chile vs Argentina,2015-07-04,Argentina,AR,2015,SUCCESS,Sergio Agüero,45000000.0,False,Found in Curr Season,False,Sergio Agüero,11 Sergio Agüero,single,
22,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Pedro Gallese,50000.0,False,Found in Curr Season,False,Pedro Gallese,1 Pedro Gallese,single,
23,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Christian Ramos,300000.0,False,Found in Curr Season,False,Christian Ramos,15 Christian Ramos,single,
24,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Carlos Ascues,250000.0,False,Found in Curr Season,False,Carlos Ascues,22 Carlos Ascues,single,
25,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Juan Manuel Vargas,5500000.0,False,Found in Curr Season,False,Juan Manuel Vargas,6 Juan Manuel Vargas,single,
26,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Luis Advíncula,300000.0,False,Found in Curr Season,False,Luis Advíncula,17 Luis Advíncula,single,
27,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Josepmir Ballón,500000.0,False,Found in Curr Season,False,Josepmir Ballón,21 Josepmir Ballón,single,
28,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Carlos Lobatón,300000.0,False,Found in Curr Season,False,Carlos Lobatón,16 Carlos Lobatón,single,
29,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Yordy Reyna,800000.0,False,Found in Curr Season,False,Yordy Reyna,11 Yordy Reyna,single,
30,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Christian Cueva,800000.0,False,Found in Curr Season,False,Christian Cueva,8 Christian Cueva,single,
31,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,André Carrillo,4500000.0,False,Found in Curr Season,False,André Carrillo,18 André Carrillo,single,
32,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Peru,PE,2015,SUCCESS,Paolo Guerrero,3500000.0,False,Found in Curr Season,False,Paolo Guerrero,9 Paolo Guerrero,single,
33,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Justo Villar,500000.0,False,Found in Curr Season,False,Justo Villar,1 Justo Villar,single,
34,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Pablo Aguilar,2000000.0,False,Found in Curr Season,False,Pablo Aguilar,4 Pablo Aguilar,single,
35,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Paulo da Silva,1250000.0,False,Found in Curr Season,False,Paulo da Silva,14 Paulo da Silva,single,
36,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Miguel Samudio,500000.0,False,Found in Curr Season,False,Miguel Samudio,6 Miguel Samudio,single,
37,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Marcos Cáceres,1560000.0,False,Only Before,False,Marcos Cáceres,3 Marcos Cáceres,single,
38,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Víctor Cáceres,800000.0,False,Found in Curr Season,False,Víctor Cáceres,15 Víctor Cáceres,single,
39,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Néstor Ortigoza,2000000.0,False,Found in Curr Season,False,Néstor Ortigoza,20 Néstor Ortigoza,single,
40,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Osvaldo Martínez,2400000.0,False,Found in Curr Season,False,Osvaldo Martínez,17 Osvaldo Martínez,single,
41,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Óscar Romero,600000.0,False,Used Season After * .8 But Had Both,False,Óscar Romero,21 Óscar Romero,single,
42,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Raúl Bobadilla,2500000.0,False,Found in Curr Season,False,Raúl Bobadilla,7 Raúl Bobadilla,single,
43,Copa America_1,Copa America 2015,Peru vs Paraguay,2015-07-03,Paraguay,PY,2015,SUCCESS,Lucas Barrios,2000000.0,False,Found in Curr Season,False,Lucas Barrios,8 Lucas Barrios,single,
44,Copa America_2,Copa America 2015,Chile vs Peru,2015-06-29,Chile,CL,2015,SUCCESS,Claudio Bravo,10000000.0,False,Found in Curr Season,False,Claudio Bravo,1 Claudio Bravo,single,
45,Copa America_2,Copa America 2015,Chile vs Peru,2015-06-29,Chile,CL,2015,SUCCESS,José Rojas,900000.0,False,Found in Curr Season,False,José Rojas,13 José Rojas,single,
