,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
0,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Manuel Neuer,18000000.0,FALSE,Found in Curr Season,FALSE,Manuel Neuer,1 Manuel Neuer,single,
1,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Mats Hummels,35000000.0,FALSE,Found in Curr Season,FALSE,Mats Hummels,5 Mats Hummels,single,
2,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Jérôme Boateng,20000000.0,FALSE,Found in Curr Season,FALSE,Jérôme Boateng,17 Jérôme Boateng,single,
3,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Antonio Rüdiger,50000000.0,FALSE,Found in Curr Season,FALSE,Antonio Rüdiger,16 Antonio Rüdiger,single,
4,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Matthias Ginter,35000000.0,FALSE,Found in Curr Season,FALSE,Matthias Ginter,4 Matthias Ginter,single,
5,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Joshua Kimmich,70000000.0,FALSE,Found in Curr Season,FALSE,Joshua Kimmich,18 Joshua Kimmich,single,
6,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Toni Kroos,60000000.0,FALSE,Found in Curr Season,FALSE,Toni Kroos,8 Toni Kroos,single,
7,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Leon Goretzka,50000000.0,FALSE,Found in Curr Season,FALSE,Leon Goretzka,6 Leon Goretzka,single,
8,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Timo Werner,65000000.0,FALSE,Found in Curr Season,FALSE,Timo Werner,9 Timo Werner,single,
9,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Thomas Müller,35000000.0,FALSE,Found in Curr Season,FALSE,Thomas Müller,13 Thomas Müller,single,
10,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,Germany,DE,2018,SUCCESS,Marco Reus,50000000.0,FALSE,Found in Curr Season,FALSE,Marco Reus,11 Marco Reus,single,
11,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Alphonse Areola,17500000.0,FALSE,Found in Curr Season,FALSE,Alphonse Areola,16 Alphonse Areola,single,
12,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Samuel Umtiti,45000000.0,FALSE,Found in Curr Season,FALSE,Samuel Umtiti,5 Samuel Umtiti,single,
13,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Raphaël Varane,70000000.0,FALSE,Found in Curr Season,FALSE,Raphaël Varane,4 Raphaël Varane,single,
14,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Lucas Hernández,70000000.0,FALSE,Found in Curr Season,FALSE,Lucas Hernández,21 Lucas Hernández,single,
15,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Benjamin Pavard,30000000.0,FALSE,Found in Curr Season,FALSE,Benjamin Pavard,2 Benjamin Pavard,single,
16,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,N'Golo Kanté,100000000.0,FALSE,Found in Curr Season,FALSE,N'Golo Kanté,13 N'Golo Kanté,single,
17,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Paul Pogba,100000000.0,FALSE,Found in Curr Season,FALSE,Paul Pogba,6 Paul Pogba,single,
18,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Blaise Matuidi,22000000.0,FALSE,Found in Curr Season,FALSE,Blaise Matuidi,14 Blaise Matuidi,single,
19,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Kylian Mbappé,200000000.0,FALSE,Found in Curr Season,FALSE,Kylian Mbappé,10 Kylian Mbappé,single,
20,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Antoine Griezmann,130000000.0,FALSE,Found in Curr Season,FALSE,Antoine Griezmann,7 Antoine Griezmann,single,
21,Nations League_0,Nations League 2018-2020,Germany vs France,2018-09-06,France,FR,2018,SUCCESS,Olivier Giroud,15000000.0,FALSE,Found in Curr Season,FALSE,Olivier Giroud,9 Olivier Giroud,single,
22,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Alphonse Areola,17500000.0,FALSE,Found in Curr Season,FALSE,Alphonse Areola,16 Alphonse Areola,single,
23,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Samuel Umtiti,45000000.0,FALSE,Found in Curr Season,FALSE,Samuel Umtiti,5 Samuel Umtiti,single,
24,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Raphaël Varane,70000000.0,FALSE,Found in Curr Season,FALSE,Raphaël Varane,4 Raphaël Varane,single,
25,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Lucas Hernández,70000000.0,FALSE,Found in Curr Season,FALSE,Lucas Hernández,21 Lucas Hernández,single,
26,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Benjamin Pavard,30000000.0,FALSE,Found in Curr Season,FALSE,Benjamin Pavard,2 Benjamin Pavard,single,
27,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,N'Golo Kanté,100000000.0,FALSE,Found in Curr Season,FALSE,N'Golo Kanté,13 N'Golo Kanté,single,
28,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Paul Pogba,100000000.0,FALSE,Found in Curr Season,FALSE,Paul Pogba,6 Paul Pogba,single,
29,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Blaise Matuidi,22000000.0,FALSE,Found in Curr Season,FALSE,Blaise Matuidi,14 Blaise Matuidi,single,
30,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Kylian Mbappé,200000000.0,FALSE,Found in Curr Season,FALSE,Kylian Mbappé,10 Kylian Mbappé,single,
31,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Antoine Griezmann,130000000.0,FALSE,Found in Curr Season,FALSE,Antoine Griezmann,7 Antoine Griezmann,single,
32,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,France,FR,2018,SUCCESS,Olivier Giroud,15000000.0,FALSE,Found in Curr Season,FALSE,Olivier Giroud,9 Olivier Giroud,single,
33,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Jasper Cillessen,18000000.0,FALSE,Found in Curr Season,FALSE,Jasper Cillessen,1 Jasper Cillessen,single,
34,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Matthijs de Ligt,75000000.0,FALSE,Found in Curr Season,FALSE,Matthijs de Ligt,3 Matthijs de Ligt,single,
35,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Virgil van Dijk,90000000.0,FALSE,Found in Curr Season,FALSE,Virgil van Dijk,4 Virgil van Dijk,single,
36,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Daley Blind,24000000.0,FALSE,Found in Curr Season,FALSE,Daley Blind,5 Daley Blind,single,
37,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Kenny Tete,8000000.0,FALSE,Found in Curr Season,FALSE,Kenny Tete,2 Kenny Tete,single,
38,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Davy Pröpper,15000000.0,FALSE,Found in Curr Season,FALSE,Davy Pröpper,6 Davy Pröpper,single,
39,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Frenkie de Jong,85000000.0,FALSE,Found in Curr Season,FALSE,Frenkie de Jong,7 Frenkie de Jong,single,
40,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Georginio Wijnaldum,50000000.0,FALSE,Found in Curr Season,FALSE,Georginio Wijnaldum,8 Georginio Wijnaldum,single,
41,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Ryan Babel,5000000.0,FALSE,Found in Curr Season,FALSE,Ryan Babel,11 Ryan Babel,single,
42,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Quincy Promes,18000000.0,FALSE,Found in Curr Season,FALSE,Quincy Promes,9 Quincy Promes,single,
43,Nations League_1,Nations League 2018-2020,France vs Netherlands,2018-09-09,Netherlands,NL,2018,SUCCESS,Memphis Depay,45000000.0,FALSE,Found in Curr Season,FALSE,Memphis Depay,10 Memphis Depay,single,
44,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Jasper Cillessen,18000000.0,FALSE,Found in Curr Season,FALSE,Jasper Cillessen,1 Jasper Cillessen,single,
45,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Matthijs de Ligt,75000000.0,FALSE,Found in Curr Season,FALSE,Matthijs de Ligt,3 Matthijs de Ligt,single,
46,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Virgil van Dijk,90000000.0,FALSE,Found in Curr Season,FALSE,Virgil van Dijk,4 Virgil van Dijk,single,
47,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Daley Blind,24000000.0,FALSE,Found in Curr Season,FALSE,Daley Blind,5 Daley Blind,single,
48,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Denzel Dumfries,15000000.0,FALSE,Found in Curr Season,FALSE,Denzel Dumfries,2 Denzel Dumfries,single,
49,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Frenkie de Jong,85000000.0,FALSE,Found in Curr Season,FALSE,Frenkie de Jong,7 Frenkie de Jong,single,
50,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Marten de Roon,24000000.0,FALSE,Found in Curr Season,FALSE,Marten de Roon,6 Marten de Roon,single,
51,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Georginio Wijnaldum,50000000.0,FALSE,Found in Curr Season,FALSE,Georginio Wijnaldum,8 Georginio Wijnaldum,single,
52,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Ryan Babel,5000000.0,FALSE,Found in Curr Season,FALSE,Ryan Babel,11 Ryan Babel,single,
53,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Steven Bergwijn,35000000.0,FALSE,Found in Curr Season,FALSE,Steven Bergwijn,9 Steven Bergwijn,single,
54,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Netherlands,NL,2018,SUCCESS,Memphis Depay,45000000.0,FALSE,Found in Curr Season,FALSE,Memphis Depay,10 Memphis Depay,single,
55,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Manuel Neuer,18000000.0,FALSE,Found in Curr Season,FALSE,Manuel Neuer,1 Manuel Neuer,single,
56,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Mats Hummels,35000000.0,FALSE,Found in Curr Season,FALSE,Mats Hummels,5 Mats Hummels,single,
57,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Jérôme Boateng,20000000.0,FALSE,Found in Curr Season,FALSE,Jérôme Boateng,17 Jérôme Boateng,single,
58,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Jonas Hector,10000000.0,FALSE,Found in Curr Season,FALSE,Jonas Hector,3 Jonas Hector,single,
59,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Matthias Ginter,35000000.0,FALSE,Found in Curr Season,FALSE,Matthias Ginter,4 Matthias Ginter,single,
60,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Joshua Kimmich,70000000.0,FALSE,Found in Curr Season,FALSE,Joshua Kimmich,18 Joshua Kimmich,single,
61,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Emre Can,40000000.0,FALSE,Found in Curr Season,FALSE,Emre Can,11 Emre Can,single,
62,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Toni Kroos,60000000.0,FALSE,Found in Curr Season,FALSE,Toni Kroos,8 Toni Kroos,single,
63,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Timo Werner,65000000.0,FALSE,Found in Curr Season,FALSE,Timo Werner,9 Timo Werner,single,
64,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Thomas Müller,35000000.0,FALSE,Found in Curr Season,FALSE,Thomas Müller,13 Thomas Müller,single,
65,Nations League_2,Nations League 2018-2020,Netherlands vs Germany,2018-10-13,Germany,DE,2018,SUCCESS,Mark Uth,12000000.0,FALSE,Found in Curr Season,FALSE,Mark Uth,23 Mark Uth,single,
66,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Hugo Lloris,25000000.0,FALSE,Found in Curr Season,FALSE,Hugo Lloris,1 Hugo Lloris,single,
67,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Presnel Kimpembe,30000000.0,FALSE,Found in Curr Season,FALSE,Presnel Kimpembe,3 Presnel Kimpembe,single,
68,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Raphaël Varane,70000000.0,FALSE,Found in Curr Season,FALSE,Raphaël Varane,4 Raphaël Varane,single,
69,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Lucas Hernández,70000000.0,FALSE,Found in Curr Season,FALSE,Lucas Hernández,21 Lucas Hernández,single,
70,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Benjamin Pavard,30000000.0,FALSE,Found in Curr Season,FALSE,Benjamin Pavard,2 Benjamin Pavard,single,
71,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,N'Golo Kanté,100000000.0,FALSE,Found in Curr Season,FALSE,N'Golo Kanté,13 N'Golo Kanté,single,
72,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Paul Pogba,100000000.0,FALSE,Found in Curr Season,FALSE,Paul Pogba,6 Paul Pogba,single,
73,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Blaise Matuidi,22000000.0,FALSE,Found in Curr Season,FALSE,Blaise Matuidi,14 Blaise Matuidi,single,
74,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Kylian Mbappé,200000000.0,FALSE,Found in Curr Season,FALSE,Kylian Mbappé,10 Kylian Mbappé,single,
75,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Antoine Griezmann,130000000.0,FALSE,Found in Curr Season,FALSE,Antoine Griezmann,7 Antoine Griezmann,single,
76,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,France,FR,2018,SUCCESS,Olivier Giroud,15000000.0,FALSE,Found in Curr Season,FALSE,Olivier Giroud,9 Olivier Giroud,single,
77,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Manuel Neuer,18000000.0,FALSE,Found in Curr Season,FALSE,Manuel Neuer,1 Manuel Neuer,single,
78,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Matthias Ginter,35000000.0,FALSE,Found in Curr Season,FALSE,Matthias Ginter,4 Matthias Ginter,single,
79,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Mats Hummels,35000000.0,FALSE,Found in Curr Season,FALSE,Mats Hummels,5 Mats Hummels,single,
80,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Niklas Süle,60000000.0,FALSE,Found in Curr Season,FALSE,Niklas Süle,15 Niklas Süle,single,
81,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Joshua Kimmich,70000000.0,FALSE,Found in Curr Season,FALSE,Joshua Kimmich,18 Joshua Kimmich,single,
82,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Toni Kroos,60000000.0,FALSE,Found in Curr Season,FALSE,Toni Kroos,8 Toni Kroos,single,
83,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Thilo Kehrer,35000000.0,FALSE,Found in Curr Season,FALSE,Thilo Kehrer,2 Thilo Kehrer,single,
84,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Nico Schulz,25000000.0,FALSE,Found in Curr Season,FALSE,Nico Schulz,14 Nico Schulz,single,
85,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Leroy Sané,100000000.0,FALSE,Found in Curr Season,FALSE,Leroy Sané,19 Leroy Sané,single,
86,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Timo Werner,65000000.0,FALSE,Found in Curr Season,FALSE,Timo Werner,9 Timo Werner,single,
87,Nations League_3,Nations League 2018-2020,France vs Germany,2018-10-16,Germany,DE,2018,SUCCESS,Serge Gnabry,60000000.0,FALSE,Found in Curr Season,FALSE,Serge Gnabry,6 Serge Gnabry,single,
88,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Jasper Cillessen,18000000.0,FALSE,Found in Curr Season,FALSE,Jasper Cillessen,1 Jasper Cillessen,single,
89,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Matthijs de Ligt,75000000.0,FALSE,Found in Curr Season,FALSE,Matthijs de Ligt,3 Matthijs de Ligt,single,
90,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Virgil van Dijk,90000000.0,FALSE,Found in Curr Season,FALSE,Virgil van Dijk,4 Virgil van Dijk,single,
91,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Daley Blind,24000000.0,FALSE,Found in Curr Season,FALSE,Daley Blind,5 Daley Blind,single,
92,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Denzel Dumfries,15000000.0,FALSE,Found in Curr Season,FALSE,Denzel Dumfries,2 Denzel Dumfries,single,
93,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Frenkie de Jong,85000000.0,FALSE,Found in Curr Season,FALSE,Frenkie de Jong,7 Frenkie de Jong,single,
94,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Marten de Roon,24000000.0,FALSE,Found in Curr Season,FALSE,Marten de Roon,6 Marten de Roon,single,
95,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Georginio Wijnaldum,50000000.0,FALSE,Found in Curr Season,FALSE,Georginio Wijnaldum,8 Georginio Wijnaldum,single,
96,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Ryan Babel,5000000.0,FALSE,Found in Curr Season,FALSE,Ryan Babel,11 Ryan Babel,single,
97,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Steven Bergwijn,35000000.0,FALSE,Found in Curr Season,FALSE,Steven Bergwijn,9 Steven Bergwijn,single,
98,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,Netherlands,NL,2018,SUCCESS,Memphis Depay,45000000.0,FALSE,Found in Curr Season,FALSE,Memphis Depay,10 Memphis Depay,single,
99,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Hugo Lloris,25000000.0,FALSE,Found in Curr Season,FALSE,Hugo Lloris,1 Hugo Lloris,single,
100,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Presnel Kimpembe,30000000.0,FALSE,Found in Curr Season,FALSE,Presnel Kimpembe,3 Presnel Kimpembe,single,
101,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Raphaël Varane,70000000.0,FALSE,Found in Curr Season,FALSE,Raphaël Varane,4 Raphaël Varane,single,
102,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Lucas Digne,30000000.0,FALSE,Found in Curr Season,FALSE,Lucas Digne,12 Lucas Digne,single,
103,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Benjamin Pavard,30000000.0,FALSE,Found in Curr Season,FALSE,Benjamin Pavard,2 Benjamin Pavard,single,
104,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Steven Nzonzi,23000000.0,FALSE,Found in Curr Season,FALSE,Steven Nzonzi,15 Steven Nzonzi,single,
105,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,N'Golo Kanté,100000000.0,FALSE,Found in Curr Season,FALSE,N'Golo Kanté,13 N'Golo Kanté,single,
106,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Blaise Matuidi,22000000.0,FALSE,Found in Curr Season,FALSE,Blaise Matuidi,14 Blaise Matuidi,single,
107,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Kylian Mbappé,200000000.0,FALSE,Found in Curr Season,FALSE,Kylian Mbappé,10 Kylian Mbappé,single,
108,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Antoine Griezmann,130000000.0,FALSE,Found in Curr Season,FALSE,Antoine Griezmann,7 Antoine Griezmann,single,
109,Nations League_4,Nations League 2018-2020,Netherlands vs France,2018-11-16,France,FR,2018,SUCCESS,Olivier Giroud,15000000.0,FALSE,Found in Curr Season,FALSE,Olivier Giroud,9 Olivier Giroud,single,
110,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Manuel Neuer,18000000.0,FALSE,Found in Curr Season,FALSE,Manuel Neuer,1 Manuel Neuer,single,
111,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Mats Hummels,35000000.0,FALSE,Found in Curr Season,FALSE,Mats Hummels,5 Mats Hummels,single,
112,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Niklas Süle,60000000.0,FALSE,Found in Curr Season,FALSE,Niklas Süle,15 Niklas Süle,single,
113,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Antonio Rüdiger,50000000.0,FALSE,Found in Curr Season,FALSE,Antonio Rüdiger,16 Antonio Rüdiger,single,
114,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Joshua Kimmich,70000000.0,FALSE,Found in Curr Season,FALSE,Joshua Kimmich,18 Joshua Kimmich,single,
115,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Toni Kroos,60000000.0,FALSE,Found in Curr Season,FALSE,Toni Kroos,8 Toni Kroos,single,
116,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Thilo Kehrer,35000000.0,FALSE,Found in Curr Season,FALSE,Thilo Kehrer,2 Thilo Kehrer,single,
117,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Nico Schulz,25000000.0,FALSE,Found in Curr Season,FALSE,Nico Schulz,14 Nico Schulz,single,
118,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Leroy Sané,100000000.0,FALSE,Found in Curr Season,FALSE,Leroy Sané,19 Leroy Sané,single,
119,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Serge Gnabry,60000000.0,FALSE,Found in Curr Season,FALSE,Serge Gnabry,20 Serge Gnabry,single,
120,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Germany,DE,2018,SUCCESS,Timo Werner,65000000.0,FALSE,Found in Curr Season,FALSE,Timo Werner,9 Timo Werner,single,
121,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Netherlands,NL,2018,SUCCESS,Jasper Cillessen,18000000.0,FALSE,Found in Curr Season,FALSE,Jasper Cillessen,1 Jasper Cillessen,single,
122,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Netherlands,NL,2018,SUCCESS,Matthijs de Ligt,75000000.0,FALSE,Found in Curr Season,FALSE,Matthijs de Ligt,3 Matthijs de Ligt,single,
123,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Netherlands,NL,2018,SUCCESS,Virgil van Dijk,90000000.0,FALSE,Found in Curr Season,FALSE,Virgil van Dijk,4 Virgil van Dijk,single,
124,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Netherlands,NL,2018,SUCCESS,Daley Blind,24000000.0,FALSE,Found in Curr Season,FALSE,Daley Blind,5 Daley Blind,single,
125,Nations League_5,Nations League 2018-2020,Germany vs Netherlands,2018-11-19,Netherlands,NL,2018,SUCCESS,Kenny Tete,8000000.0,FALSE,Found in Curr Season,FALSE,Kenny Tete,2 Kenny Tete,single,
