,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
0,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Plamen Iliev,850000.0,False,working,False,Plamen Iliev,P Iliev,single
1,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Strahil Popov,1000000.0,False,working,False,Strahil Popov,S Popov,single
2,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Bozhidar Chorbadzhiyski,600000.0,False,working,False,Bozhidar Chorbadzhiyski,B Chorbadzhiyski,single
3,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Vasil Bozhikov,450000.0,False,working,False,Vasil Bozhikov,V Bozhikov,single
4,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Petar Zanev,800000.0,False,working,False,Petar Zanev,P Zanev,single
5,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Georgi Kostadinov,500000.0,False,working,False,Georgi Kostadinov,G Kostadinov,single
6,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Stanislav Manolev,600000.0,False,working,False,Stanislav Manolev,S Manolev,single
7,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Simeon Slavchev,1100000.0,False,working,False,Simeon Slavchev,S Slavchev,single
8,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Ivaylo Chochev,1700000.0,False,working,False,Ivaylo Chochev,I Chochev,single
9,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Georgi Milanov,1500000.0,False,working,False,Georgi Milanov,G Milanov,single
10,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Bulgaria,BG,2017,SUCCESS,Ivelin Popov,3500000.0,False,working,False,Ivelin Popov,I Popov,single
11,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Sweden,SE,2017,SUCCESS,Robin Olsen,1500000.0,False,working,False,Robin Olsen,R Olsen,single
12,3032,"World Cup Qualifiers, Europe, 2018",Bulgaria vs Sweden,31-08-2017,Sweden,SE,2017,SUCCESS,Mikael Lustig,3500000.0,False,working,False,Mikael Lustig,M Lustig,single
