,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
0,100,607,"Euros 2016, Qualifiers",07.09.15,Armenia vs Denmark,2015,Denmark,DK,20. Поульсен,Poulsen,"['Jakob Poulsen', 'Simon Poulsen', 'Yussuf Poulsen']",Success
1,101,607,"Euros 2016, Qualifiers",07.09.15,Armenia vs Denmark,2015,Denmark,DK,23. Хейбьерг,Højbjerg,"['Pierre-Emile Højbjerg', 'Jeppe Højbjerg']",Success
2,102,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,3. Леняни,Lenjani,['Ermir Lenjani'],Success
3,103,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,6. Джимсити,Djimsiti,['Berat Djimsiti'],Success
4,104,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,7. Аголи,Agolli,['Ansi Agolli'],Success
5,105,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,15. Айети,Ayeti,['Arlind Ajeti'],Success
6,106,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,13. Кукели,Kukeli,['Burim Kukeli'],Success
7,107,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,14. Джака,Xhaka,['Taulant Xhaka'],Success
8,108,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,22. Абраши,Abrashi,['Amir Abrashi'],Success
9,109,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Albania,AL,16. Чикалеши,Chicaleshi,['Sokol Cikalleshi'],Success
10,110,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Portugal,PT,13. Данилу,Danilo Pereira,['Danilo Pereira'],Success
11,111,608,"Euros 2016, Qualifiers",07.09.15,Albania vs Portugal,2015,Portugal,PT,15. Б. Силва,B Silva,['Bernardo Silva'],Success
12,112,609,"Euros 2016, Qualifiers",08.10.15,Albania vs Serbia,2015,Albania,AL,8. Баша,Basha,"['Migjen Basha', 'Vullnet Basha']",Success
13,113,609,"Euros 2016, Qualifiers",08.10.15,Albania vs Serbia,2015,Albania,AL,2. Лиля,Lilya,['Andi Lila'],Success
14,114,609,"Euros 2016, Qualifiers",08.10.15,Albania vs Serbia,2015,Albania,AL,3. Леняни,Lenjani,['Ermir Lenjani'],Success
15,115,609,"Euros 2016, Qualifiers",08.10.15,Albania vs Serbia,2015,Albania,AL,14. Джака,Xhaka,['Taulant Xhaka'],Success
16,116,609,"Euros 2016, Qualifiers",08.10.15,Albania vs Serbia,2015,Serbia,RS,1. Стойкович,Stojkovic,"['Vladimir Stojkovic', 'Arandjel Stojkovic']",Success
17,117,610,"Euros 2016, Qualifiers",08.10.15,Portugal vs Denmark,2015,Portugal,PT,21. Седрик,Cedric,['Cédric Soares'],Success
18,118,610,"Euros 2016, Qualifiers",08.10.15,Portugal vs Denmark,2015,Denmark,DK,5. Дурмиси,Durmisi,['Riza Durmisi'],Success
19,119,610,"Euros 2016, Qualifiers",08.10.15,Portugal vs Denmark,2015,Denmark,DK,4. Аггер Д.,D Agger,['Daniel Agger'],Success
20,120,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Armenia,AM,12. Каспаров,Kasparov,['Gevorg Kasparov'],Success
21,121,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Armenia,AM,3. Юспашян,Yuspashyan,['Artur Yuspashyan'],Success
22,122,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Armenia,AM,3. Ароян,Aroyan,0,Fail
23,123,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Albania,AL,7. Алийи,Aliyah,['Albi Alla'],Success
24,124,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Albania,AL,9. Мемушай,Memushaj,['Ledian Memushaj'],Success
25,125,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Albania,AL,14. Джака,Xhaka,['Taulant Xhaka'],Success
26,126,611,"Euros 2016, Qualifiers",11.10.15,Armenia vs Albania,2015,Albania,AL,16. Чикалеши,Chicaleshi,['Sokol Cikalleshi'],Success
27,127,612,"Euros 2016, Qualifiers",11.10.15,Serbia vs Portugal,2015,Serbia,RS,1. Стойкович,Stojkovic,"['Vladimir Stojkovic', 'Arandjel Stojkovic']",Success
28,128,612,"Euros 2016, Qualifiers",11.10.15,Serbia vs Portugal,2015,Portugal,PT,11. Андре Андре,Andre Andre,['André André'],Success
29,129,612,"Euros 2016, Qualifiers",11.10.15,Serbia vs Portugal,2015,Portugal,PT,23. Семеду,Semedo,"['Nélson Semedo', 'Rúben Semedo']",Success
30,130,637,"Euros 2020, Qualifiers",10.09.19,Montenegro vs Czech,2019,Montenegro,ME,3. Больевич В.,V Bolyevich,['Vladimir Boljevic'],Success
31,131,639,"Euros 2020, Qualifiers",11.10.19,Montenegro vs Bulgaria,2019,Montenegro,ME,Boljević,Boljević,"['Aleksandar Boljevic', 'Vladimir Boljevic']",Success
32,132,641,"Euros 2020, Qualifiers",14.10.19,Kosovo vs Montenegro,2019,Montenegro,ME,Boljević,Boljević,"['Aleksandar Boljevic', 'Vladimir Boljevic']",Success
33,133,647,"Euros 2020, Qualifiers",22.03.19,Luxembourg vs Lithuania,2019,Luxembourg,LU,9. Да Мота,Da Mota,['Daniel da Mota'],Success
34,134,647,"Euros 2020, Qualifiers",22.03.19,Luxembourg vs Lithuania,2019,Lithuania,LT,5. Янкаускас А.,A Yankauskas,['Algis Jankauskas'],Success
35,135,652,"Euros 2020, Qualifiers",10.06.19,Ukraine vs Luxembourg,2019,Luxembourg,LU,9. Да Мота,Da Mota,['Daniel da Mota'],Success
36,136,653,"Euros 2020, Qualifiers",10.06.19,Serbia vs Lithuania,2019,Lithuania,LT,5. Янкаускас А.,A Yankauskas,['Algis Jankauskas'],Success
37,137,405,"Euros 2016, Qualifiers",06.09.15,Bosnia-Herzegovina vs Andorra,2015,Bosnia,BA,1. Бегович,Begović,['Asmir Begovic'],Success
38,138,405,"Euros 2016, Qualifiers",06.09.15,Bosnia-Herzegovina vs Andorra,2015,Bosnia,BA,2. Зец,Zec,['Ermin Zec'],Success
39,139,405,"Euros 2016, Qualifiers",06.09.15,Bosnia-Herzegovina vs Andorra,2015,Bosnia,BA,3. Бичакчич,Bicakcic,['Ermin Bicakcic'],Success
