,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
0,600,476,"Euros 2016, Qualifiers",09.10.14,England vs San Marino,2014,San Marino,SM,11. Витайоли М.,M  Vitajoli,['Matteo Vitaioli'],Success
1,601,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,1. Арлаускис,Arlauskis,['Giedrius Arlauskis'],Success
2,602,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,4. Киянскас,Kijanskas,['Tadas Kijanskas'],Success
3,603,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,11. Вицюс,Vitsius,['Arunas Klimavicius'],Success
4,604,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,18. Панка,Punk,"['Mindaugas Panka', 'Ignas Plukas', 'Lukas Paukste']",Success
5,605,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,21. Матулявичус Д.,D Matuljavičius,['Deivydas Matulevicius'],Success
6,606,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,10. Калонас,Kalonas,['Mindaugas Kalonas'],Success
7,607,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Lithuania,LT,11. Новиковас,Novikovas,['Arvydas Novikovas'],Success
8,608,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,1. Парейко,Pareiko,['Sergei Pareiko'],Success
9,609,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,2. Линдпере,Lindpere,['Joel Lindpere'],Success
10,610,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,3. Беренгруб,Berengrub,['Alo Bärengrub'],Success
11,611,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,8. Хенри Анье,Henry Anye,['Henri Anier'],Success
12,612,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,10. Зенев,Zenev,['Sergei Zenjov'],Success
13,613,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,13. Вунк,Vunk,['Martin Vunk'],Success
14,614,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,15. Клаван,Klavan,['Ragnar Klavan'],Success
15,615,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,16. Антонов,Antonov,['Ilja Antonov'],Success
16,616,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,17. Яагер,Jaager,['Enar Jääger'],Success
17,617,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,18. Метс,Karol Mets,['Karol Mets'],Success
18,618,477,"Euros 2016, Qualifiers",09.10.14,Lithuania vs Estonia,2014,Estonia,EE,19. Калласте,Kallaste,['Ken Kallaste'],Success
19,619,478,"Euros 2016, Qualifiers",09.10.14,Slovenia vs Switzerland,2014,Slovenia,SI,1. Ханданович,Handanović,"['Samir Handanovic', 'Jasmin Handanovic']",Success
20,620,478,"Euros 2016, Qualifiers",09.10.14,Slovenia vs Switzerland,2014,Slovenia,SI,2. Бречко,Brečko,['Miso Brecko'],Success
