,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
0,1400,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,8. Йохансен,Johansen,"['Stefan Johansen', 'Eirik Holmen Johansen']",Success
1,1401,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,14. Абделлауи,Abdellaoui,['Omar Elabdellaoui'],Success
2,1402,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,15. Шельберд,Shelbird,['Per Ciljan Skjelbred'],Success
3,1403,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,16. Фло,V ,0,Fail
4,1404,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,18. Нильсен,Nielsen,['Havard Nielsen'],Success
5,1405,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,19. Иттергор-Йенсен,Yttergaard Jensen,"['Ruben Yttergård Jenssen', 'Ulrik Yttergård Jenssen']",Success
6,1406,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,20. Меллер-Дели,Meller Delhi,['Mats Møller Dæhli'],Success
7,1407,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Norway,NO,21. Форрен,Forren,['Vegard Forren'],Success
8,1408,565,"Euros 2016, Qualifiers",09.09.14,Norway vs Italy,2014,Italy,IT,5. Астори,Astori,['Davide Astori'],Success
9,1409,566,"Euros 2016, Qualifiers",10.10.14,Bulgaria vs Croatia,2014,Bulgaria,BG,1. Стоянов,Stoyanov,"['Vladislav Stoyanov', 'Krum Stoyanov', 'Yoan Stoyanov']",Success
10,1410,566,"Euros 2016, Qualifiers",10.10.14,Bulgaria vs Croatia,2014,Bulgaria,BG,2. Попов А,Popova,"['Strahil Popov', 'Ivelin Popov', 'Apostol Popov', 'Viktor Popov']",Success
11,1411,566,"Euros 2016, Qualifiers",10.10.14,Bulgaria vs Croatia,2014,Bulgaria,BG,4. Занев,Zanev,['Petar Zanev'],Success
12,1412,566,"Euros 2016, Qualifiers",10.10.14,Bulgaria vs Croatia,2014,Bulgaria,BG,5. Бодуров,Bodurov,['Nikolay Bodurov'],Success
