,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status
0,1500,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,5. Тетти,Tetti,['Alexander Tettey'],Success
1,1501,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,6. Нордтвейт,Nordtveit,['Håvard Nordtveit'],Success
2,1502,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,7. Кинг,King,['Joshua King'],Success
3,1503,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,8. Йохансен,Johansen,"['Stefan Johansen', 'Eirik Holmen Johansen']",Success
4,1504,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,10. Эльюнусси,Elyounoussi,"['Mohamed Elyounoussi', 'Tarik Elyounoussi']",Success
5,1505,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,14. Элабделлауи,Elabdellaoui,['Omar Elabdellaoui'],Success
6,1506,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,15. Шельбред,Shelbred,['Per Ciljan Skjelbred'],Success
7,1507,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,17. Линнес,Linnes,['Martin Linnes'],Success
8,1508,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,20. Меллер-Дели,Meller Delhi,['Mats Møller Dæhli'],Success
9,1509,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Norway,NO,21. Форрен,Forren,['Vegard Forren'],Success
10,1510,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Bulgaria,BG,13. Михайлов,Mikhailov,['Mihail Venkov'],Success
11,1511,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Bulgaria,BG,2. Попов А.,Popova,"['Strahil Popov', 'Ivelin Popov', 'Apostol Popov', 'Viktor Popov']",Success
12,1512,571,"Euros 2016, Qualifiers",13.10.14,Norway vs Bulgaria,2014,Bulgaria,BG,5. Бодуров,Bodurov,['Nikolay Bodurov'],Success
